11	94.81
 2361.74       0	51,40,1,26,39,18,8,54,52,35,48,50,37,10,16,56,55,28,44,36,59,14,58,20,6,46,19,13,15,32,34,22,47,38,5,12,41,21,60,4,29,11,30,25,17,33,49,3,31,2,7,53,43,9,45,27,23,42,57,24	1,1,7,7,5,7,1,2,1,3,3,7,0,3,2,11,6,3,5,0,1,8,5,0,10,1,12,2,1,1,6,11,12,3,7,10,1,5,1,1,7,3,5,18,0,3,0,15,4,3,0,1,4,10,1,7,4,3,15,16
 2472.16       6	51,40,1,47,26,18,39,52,24,11,17,50,59,19,56,42,55,54,10,6,35,49,60,12,32,27,53,7,37,15,8,22,23,38,5,3,41,4,34,45,29,13,30,25,16,33,31,46,48,2,20,21,43,44,57,14,28,9,58,36	1,1,7,7,5,7,1,10,1,3,3,7,0,3,2,11,6,3,10,0,1,8,5,0,10,1,12,2,1,1,6,11,12,3,7,10,1,5,1,1,7,3,5,18,0,3,0,15,4,3,0,1,4,10,1,7,4,3,15,16
 2792.56      63	51,40,1,29,26,18,24,25,34,14,17,50,37,23,56,36,55,41,10,6,35,31,60,20,11,42,53,7,15,32,8,22,47,38,5,12,13,4,46,30,48,44,21,59,54,33,45,3,19,2,52,49,43,39,57,27,28,9,58,16	1,1,7,7,5,7,1,10,1,3,3,7,0,3,2,11,6,3,10,0,1,8,5,0,10,1,12,2,1,1,6,11,12,3,7,10,1,5,1,1,7,3,5,18,0,3,0,15,4,3,0,1,4,10,1,7,4,3,15,16
 2777.58      42	51,40,1,26,24,18,39,25,4,9,37,50,59,29,56,19,55,41,10,6,20,49,58,8,32,46,47,13,15,16,34,2,23,28,5,3,7,44,42,30,60,11,33,17,54,48,45,21,14,27,52,53,43,31,57,36,22,38,35,12	1,1,7,7,5,7,1,10,1,3,3,7,0,3,2,11,6,3,10,0,1,8,5,0,10,1,12,2,1,1,6,11,12,3,7,10,1,5,1,1,7,3,5,18,0,3,0,15,4,3,0,1,4,10,1,7,4,3,15,16
 2513.52      15	51,40,1,52,26,18,39,54,4,9,43,24,37,29,56,36,55,38,10,30,35,25,58,20,32,27,47,57,15,44,34,19,41,28,5,3,13,21,46,16,8,11,7,17,14,48,45,23,59,2,53,33,31,50,12,60,22,6,49,42	1,1,7,7,5,7,1,2,1,3,3,7,0,3,2,11,6,3,10,0,1,8,5,0,10,1,12,2,1,1,6,11,12,3,7,10,1,5,1,1,7,3,5,18,0,3,0,15,4,3,0,1,4,10,1,7,4,3,15,16
 2777.07      33	51,40,1,24,26,18,39,54,4,9,48,50,37,10,16,19,44,41,27,36,35,31,58,20,32,30,53,57,15,34,22,2,23,28,5,3,13,21,46,45,60,11,33,25,14,17,49,29,59,52,7,6,43,55,12,56,8,47,38,42	1,1,7,7,5,7,1,2,1,3,3,7,0,3,2,11,6,3,5,0,1,8,5,0,10,1,12,2,1,1,6,11,12,3,7,10,1,5,1,1,7,3,5,18,0,3,0,15,4,3,0,1,4,10,1,7,4,3,15,16
 2507.22      12	51,40,52,1,26,18,39,25,4,9,43,50,54,23,56,19,44,41,29,36,35,31,58,8,32,30,53,7,15,16,34,2,47,28,5,3,13,21,46,59,60,11,33,38,14,10,45,49,48,27,37,42,55,17,12,20,6,57,22,24	1,1,7,7,5,7,1,2,1,3,3,7,0,3,2,11,6,3,5,0,1,8,5,0,10,1,12,2,1,1,6,11,12,3,7,10,1,5,1,1,7,3,5,18,0,3,0,15,4,3,0,1,4,10,1,7,4,3,15,16
 2563.64      21	51,40,24,47,26,18,39,25,34,53,37,48,59,29,56,19,30,41,10,6,35,31,58,60,11,42,44,7,15,16,8,2,23,38,5,12,13,4,46,27,36,50,21,17,3,54,49,52,14,57,9,33,55,22,45,28,32,1,20,43	1,1,7,7,5,7,1,10,1,3,3,7,0,3,2,11,6,3,10,0,1,8,5,0,10,1,12,2,1,1,6,11,12,3,7,10,1,5,1,1,7,3,5,18,0,3,0,15,4,3,0,1,4,10,1,7,4,3,15,16
 2774.13      27	51,40,24,1,26,18,39,25,34,9,17,50,59,23,56,19,30,41,10,6,35,31,60,20,32,46,44,7,15,16,8,2,47,28,5,12,13,21,42,27,36,11,33,38,14,54,45,49,48,52,37,53,43,55,57,4,22,3,58,29	1,1,7,7,5,7,1,10,1,3,3,7,0,3,2,11,6,3,10,0,1,8,5,0,10,1,12,2,1,1,6,11,12,3,7,10,1,5,1,1,7,3,5,18,0,3,0,15,4,3,0,1,4,10,1,7,4,3,15,16
 2559.74      18	51,40,24,52,26,18,39,25,4,14,37,50,59,10,56,19,30,16,44,6,35,31,58,20,32,46,53,7,15,34,57,22,23,38,5,3,13,21,60,27,8,11,33,17,54,48,45,49,47,2,9,42,43,55,12,28,1,36,29,41	1,1,7,7,5,7,1,10,1,3,3,7,0,3,2,11,6,3,10,0,1,8,5,0,10,1,12,2,1,1,6,11,12,3,7,10,1,5,1,1,7,3,5,18,0,3,0,15,4,3,0,1,4,10,1,7,4,3,15,16
 2450.57       3	51,40,52,1,26,13,18,25,34,9,43,50,59,29,56,19,30,41,10,6,35,49,58,8,11,42,44,7,15,16,22,2,23,28,5,3,12,21,60,27,36,57,33,17,54,48,45,46,47,4,53,24,55,31,20,14,32,38,37,39	1,1,7,7,5,7,1,10,1,3,3,7,0,3,2,11,6,3,10,0,1,8,5,0,10,1,12,2,1,1,6,11,12,3,7,10,1,5,1,1,7,3,5,18,0,3,0,15,4,3,0,1,4,10,1,7,4,3,15,16
