11	89.09
 2551.16      14	49,24,31,56,20,8,14,53,51,46,2,21,33,29,10,48,18,25,34,6,44,43,41,17,13,38,11,47,45,57,16,40,37,42,28,23,39,32,22,55,52,30,4,60,54,9,1,58,15,50,7,3,59,27,36,12,5,26,19,35	3,0,1,10,3,1,0,0,5,3,10,0,14,1,2,3,3,8,9,0,16,8,5,0,9,9,5,6,11,6,2,5,9,1,11,1,3,5,2,8,5,17,20,7,9,10,8,8,0,5,7,4,1,10,4,2,17,4,8,1
 2483.82      12	20,24,31,7,56,8,2,14,53,46,6,21,33,30,10,60,22,25,23,5,32,43,12,1,26,3,13,57,45,16,17,40,55,42,37,47,27,50,9,4,44,36,41,29,38,52,35,58,15,19,51,34,59,49,39,11,54,28,48,18	3,0,1,10,3,1,0,0,5,3,10,0,14,1,2,3,3,8,9,0,16,8,5,0,9,9,5,6,11,6,2,5,9,4,11,1,3,5,2,8,5,17,20,7,9,10,8,8,0,5,7,4,1,10,4,2,17,4,8,1
 2932.92     106	20,24,31,7,56,17,8,14,5,46,28,21,33,58,10,60,22,25,6,52,44,43,41,1,26,3,13,47,45,57,16,40,55,34,37,15,39,50,19,4,11,36,12,48,54,2,30,51,59,35,32,42,38,49,53,29,18,23,27,9	3,0,1,10,3,1,0,0,5,3,10,0,14,1,2,3,3,8,9,0,16,8,5,0,9,9,5,6,11,6,2,5,9,1,11,1,3,5,2,8,5,17,20,7,9,10,8,8,0,5,7,4,1,10,4,2,17,4,8,1
 2900.99      57	20,24,31,7,56,17,8,14,53,46,28,9,33,51,10,60,22,25,6,52,44,43,12,1,26,3,13,47,45,57,16,40,55,34,37,15,27,50,19,4,11,36,23,29,38,2,30,58,54,35,32,42,59,49,39,5,48,41,21,18	3,0,1,10,3,1,0,0,5,3,10,0,14,1,2,3,3,8,9,0,16,8,5,0,9,9,5,6,11,6,2,5,9,4,11,1,3,5,2,8,5,17,20,7,9,10,8,8,0,5,7,4,1,10,4,2,17,4,8,1
 2898.51      52	20,24,31,7,56,17,14,8,53,46,28,21,33,58,10,60,59,35,39,5,44,43,41,1,26,3,11,47,45,16,50,40,55,34,51,23,27,32,19,4,52,36,12,48,38,2,30,37,15,57,22,42,29,49,13,54,18,6,9,25	3,0,1,10,3,1,0,0,5,3,10,0,14,1,2,3,3,8,9,0,16,8,5,0,9,9,5,6,11,6,2,5,9,4,11,1,3,5,2,8,5,17,20,7,9,10,8,8,0,5,7,4,1,10,4,2,17,4,8,1
 2716.03      45	20,24,31,7,56,17,8,2,53,46,28,21,33,51,4,9,59,35,23,5,44,43,3,1,26,38,11,39,45,16,50,40,55,12,37,15,27,32,19,10,52,36,6,29,54,41,47,58,48,34,14,42,60,49,13,57,18,22,30,25	3,0,1,10,3,1,0,0,5,3,10,0,14,1,2,3,3,8,9,0,16,8,5,0,9,9,5,6,11,6,2,5,9,4,11,1,3,5,2,8,5,17,20,7,9,10,8,8,0,5,7,4,1,10,4,2,17,4,8,1
 2482.91       2	20,24,31,7,56,8,14,2,53,18,28,21,33,5,42,13,22,48,6,52,44,43,41,1,29,3,11,39,45,57,50,40,37,34,51,15,26,46,19,4,30,36,12,60,54,9,35,58,25,16,32,10,38,49,17,59,27,23,55,47	3,0,1,10,3,1,0,0,5,3,10,0,14,1,2,3,3,8,9,0,16,8,5,0,9,9,5,6,11,6,2,5,9,4,11,1,3,5,2,8,5,17,20,7,9,10,8,8,0,5,7,4,1,10,4,2,17,4,8,1
 2721.69      47	20,24,31,7,56,17,14,2,53,19,6,26,33,58,10,48,18,35,28,52,44,43,12,1,13,3,47,39,45,16,50,40,55,34,37,23,27,32,9,4,11,36,41,60,38,5,30,51,59,57,15,42,29,49,8,46,54,22,21,25	3,0,1,10,3,1,0,0,5,3,10,0,14,1,2,3,3,8,9,0,16,8,5,0,9,9,5,6,11,6,2,5,9,4,11,1,3,5,2,8,5,17,20,7,9,10,8,8,0,5,7,4,1,10,4,2,17,4,8,1
 2674.23      41	49,24,31,7,20,56,8,2,53,19,28,21,33,51,10,60,22,25,39,6,44,43,12,1,26,3,47,57,45,16,50,40,55,34,37,23,27,32,9,4,11,36,41,29,54,5,30,58,15,35,14,42,38,48,13,46,18,52,59,17	3,0,1,10,3,1,0,0,5,3,10,0,14,1,2,3,3,8,9,0,16,8,5,0,9,9,5,6,11,6,2,5,9,4,11,1,3,5,2,8,5,17,20,7,9,10,8,8,0,5,7,4,1,10,4,2,17,4,8,1
  2348.2       0	20,24,31,7,56,1,8,2,53,19,28,21,33,51,4,48,59,35,6,5,44,43,3,17,26,38,13,47,45,16,50,40,55,34,37,23,27,46,9,10,52,36,12,29,54,41,30,58,25,57,32,42,60,49,11,39,18,22,15,14	3,0,1,10,3,1,0,0,5,3,10,0,14,1,2,3,3,8,9,0,16,8,5,0,9,9,5,6,11,6,2,5,9,4,11,1,3,5,2,8,5,17,20,7,9,10,8,8,0,5,7,4,1,10,4,2,17,4,8,1
 2773.91      50	20,24,31,7,56,17,8,1,53,46,28,21,33,51,10,59,22,25,23,5,32,43,12,15,26,38,13,39,45,54,16,40,55,34,37,47,27,50,9,4,52,36,6,58,2,41,30,60,48,57,14,42,29,49,11,44,18,3,35,19	3,0,1,10,3,1,0,0,5,3,10,0,14,1,2,3,3,8,9,0,16,8,5,0,9,9,5,6,11,6,2,5,9,4,11,1,3,5,2,8,5,17,20,7,9,10,8,8,0,5,7,4,1,10,4,2,17,4,8,1
