15	92.87
 1990.61       0	21,12,13,31,10,1,39,41,34,52,15,26,24,11,20,44,27,9,35,55,37,50,48,19,8,59,57,43,56,51,7,58,60,29,6,2,17,33,53,38,40,36,16,30,46,54,14,45,23,25,47,32,42,5,3,22,18,4,28,49	4,11,12,11,5,20,1,21,15,1,2,0,3,5,4,12,18,14,13,5,0,15,2,1,18,11,1,22,7,1,0,2,21,18,15,5,3,4,2,4,14,13,9,5,9,10,0,4,7,9,12,3,9,3,12,15,3,11,19,5
 2329.16      45	30,12,13,31,37,57,39,10,7,2,15,26,11,23,20,46,50,9,35,14,52,6,24,19,56,17,29,43,53,51,54,18,60,45,32,58,4,22,36,38,40,59,16,48,55,33,25,27,44,41,47,34,42,8,3,49,1,28,21,5	15,11,12,1,7,20,1,21,15,1,2,0,3,5,4,12,18,14,13,5,0,15,2,1,18,11,1,19,7,1,0,2,21,18,15,19,3,4,2,8,14,13,9,5,9,10,0,4,7,9,12,3,9,3,12,15,3,11,19,5
 2328.52      41	30,12,13,31,37,38,39,10,34,2,15,26,1,42,20,44,50,9,35,14,5,16,48,40,56,59,29,43,53,11,28,58,60,45,6,27,4,22,36,52,41,46,51,19,55,57,25,23,24,7,47,49,21,8,54,33,17,32,3,18	15,11,12,1,7,20,1,21,15,1,2,0,3,5,4,12,18,14,13,5,0,15,2,1,18,11,1,19,7,1,0,2,21,18,15,19,3,4,2,8,14,13,9,5,9,10,0,4,7,9,12,3,9,3,12,15,3,11,19,5
  2355.5      69	30,12,13,31,37,38,27,10,7,2,15,6,11,23,20,44,47,9,35,14,52,50,8,40,56,59,29,43,53,51,28,18,60,45,32,58,4,22,36,33,1,46,17,48,55,54,25,57,24,41,16,34,42,5,3,39,49,26,19,21	15,11,12,1,7,20,1,20,15,1,2,0,3,5,4,12,18,14,13,5,0,15,2,1,18,11,1,22,7,1,0,2,21,18,15,19,3,4,2,8,14,13,9,5,9,10,0,4,7,9,12,3,9,3,12,15,3,11,19,5
 2096.98      12	30,12,13,31,37,10,39,17,53,2,15,26,24,42,20,44,50,9,35,55,5,16,23,40,56,59,29,43,27,51,28,18,34,6,32,58,4,22,36,33,1,46,60,48,19,14,25,45,21,41,47,49,11,8,3,54,7,57,38,52	15,11,12,1,7,20,1,20,15,1,2,0,3,5,4,12,18,14,13,5,0,15,2,1,18,11,1,19,7,1,0,2,21,18,15,19,3,4,2,8,14,13,9,5,9,10,0,4,7,9,12,3,9,3,12,15,3,11,19,5
 2232.13      24	30,12,13,31,37,27,39,10,7,2,15,26,11,23,20,46,47,9,35,55,5,16,8,19,56,59,29,43,53,51,28,49,60,41,32,58,4,22,36,52,34,17,1,48,6,14,25,45,44,57,38,24,21,33,3,42,18,40,50,54	15,11,12,1,7,20,1,20,15,1,2,0,3,5,4,12,18,14,13,5,0,15,2,1,18,11,1,19,7,1,0,2,21,18,15,19,3,4,2,8,14,13,9,5,9,10,0,4,7,9,12,3,9,3,12,15,3,11,19,5
 2283.21      38	30,12,13,31,57,38,39,10,14,4,15,26,24,42,20,44,50,9,35,55,5,16,8,19,56,59,29,43,53,11,28,18,34,45,54,58,17,33,36,52,1,46,51,48,6,40,25,23,21,7,47,49,60,22,3,41,32,27,37,2	15,11,12,1,7,20,1,20,15,1,2,0,3,5,4,12,18,14,13,5,0,15,2,1,18,11,1,19,7,1,0,2,21,18,15,19,3,4,2,8,14,13,9,5,9,10,0,4,7,9,12,3,9,3,12,15,3,11,19,5
 1997.58       9	30,12,13,31,57,10,39,60,7,2,15,26,11,42,20,44,47,9,35,14,5,16,8,40,56,59,29,43,53,51,28,49,34,41,54,58,4,22,36,38,1,46,3,48,19,33,25,23,21,45,18,24,55,32,50,52,17,27,37,6	15,11,12,1,7,20,1,20,15,1,2,0,3,5,4,12,18,14,13,5,0,15,2,1,18,11,1,19,7,1,0,2,21,18,15,19,3,4,2,8,14,13,9,5,9,10,0,4,7,9,12,3,9,3,12,15,3,11,19,5
 2163.05      21	30,12,13,31,57,27,39,10,7,2,15,6,11,23,20,46,50,9,35,55,37,16,48,19,56,59,29,43,53,51,28,49,60,41,54,58,4,33,36,52,40,17,1,8,32,14,25,45,44,34,18,24,42,26,3,47,21,5,38,22	15,11,12,1,7,20,1,20,15,1,2,0,3,5,4,12,18,14,13,5,0,15,2,1,18,11,1,22,7,1,0,2,21,18,15,19,3,4,2,8,14,13,9,5,9,10,0,4,7,9,12,3,9,3,12,15,3,11,19,5
 2166.57      23	30,12,13,31,38,27,39,10,7,2,15,26,24,42,20,44,47,9,35,14,5,16,48,19,56,59,29,43,53,51,28,18,60,45,32,58,4,33,36,52,22,46,1,6,55,54,25,23,21,11,37,34,3,8,50,49,17,40,41,57	15,11,12,1,7,20,1,20,15,1,2,0,3,5,4,12,18,14,13,5,0,15,2,1,18,11,1,22,7,1,0,2,21,18,15,19,3,4,2,8,14,13,9,5,9,10,0,4,7,9,12,3,9,3,12,15,3,11,19,5
