13	77.16
 4059.98      20	36,5,24,1,30,43,42,29,6,11,33,51,23,59,7,9,4,48,47,17,21,13,16,15,32,26,46,49,3,18,35,44,40,54,27,28,20,60,12,2,52,14,8,25,56,57,34,50,53,22,55,38,41,39,37,58,19,10,31,45	0,0,11,0,0,0,0,0,9,11,0,5,9,0,0,13,7,1,3,5,1,5,1,0,9,3,4,0,0,0,1,3,11,5,3,0,1,1,11,0,6,0,0,4,0,0,6,5,0,0,0,7,10,2,2,8,6,7,8,5
 3972.61       6	36,5,24,14,43,30,6,8,50,11,42,32,1,60,51,48,47,54,35,37,26,17,33,31,58,34,9,45,52,49,12,16,39,41,10,29,53,4,59,15,40,22,46,20,55,38,25,27,28,13,19,57,2,44,7,21,23,18,3,56	0,0,0,0,0,0,0,0,9,2,0,2,3,0,0,3,4,1,3,5,1,5,1,0,9,1,4,6,1,0,2,0,4,5,3,0,7,5,1,0,5,11,0,6,0,0,5,0,0,0,0,1,10,2,7,8,10,6,8,5
 4445.13      38	36,5,24,14,1,30,6,8,50,11,42,32,43,60,51,48,47,54,35,37,7,17,33,31,58,34,9,45,52,49,12,16,39,41,38,25,57,19,13,10,55,20,26,46,4,53,29,15,40,59,22,28,27,2,44,21,23,18,3,56	0,6,11,0,0,0,0,0,9,2,0,5,3,0,0,13,4,1,3,5,1,0,4,0,1,0,5,3,9,0,11,0,4,9,3,0,3,0,1,0,5,11,0,11,0,0,5,0,0,0,0,0,10,0,7,0,6,6,8,5
  4432.7      28	36,5,24,1,30,14,6,8,50,11,42,32,43,17,47,52,60,57,12,44,58,34,51,2,48,26,28,27,25,38,37,55,20,46,9,31,33,54,35,41,10,22,59,40,15,29,53,4,45,49,16,39,13,19,7,21,23,3,18,56	0,0,11,0,0,0,0,0,9,2,0,5,3,0,0,13,1,1,3,5,1,5,11,0,9,3,4,0,1,0,4,3,4,9,7,0,3,1,6,0,5,0,0,11,1,0,6,5,0,0,0,7,10,0,7,8,6,0,8,5
 3971.89       4	36,5,24,14,30,43,6,8,50,11,42,32,1,60,51,48,47,54,35,37,9,45,19,29,59,31,28,16,25,10,3,15,27,49,20,33,34,58,44,12,57,52,17,7,46,53,22,55,13,39,40,2,4,21,23,26,41,18,38,56	0,0,7,0,0,0,0,0,9,2,0,2,3,0,0,0,4,1,3,1,1,1,1,0,9,3,4,3,0,0,4,0,4,9,3,0,1,5,1,0,0,0,0,11,0,0,6,6,0,0,0,0,10,0,0,0,6,6,0,5
 4350.16      27	36,5,24,1,30,14,43,8,6,11,42,32,50,17,47,58,44,12,57,60,52,34,51,35,54,48,37,26,33,31,9,45,49,16,39,41,38,25,23,21,7,2,19,13,10,55,20,46,4,53,29,15,40,59,22,28,27,18,3,56	0,0,11,0,0,0,0,0,9,2,0,5,3,0,0,13,4,1,3,5,5,0,4,0,4,7,4,3,9,0,11,3,4,9,7,0,7,5,6,0,5,11,0,11,0,0,5,1,0,0,0,7,10,0,0,8,6,6,8,5
 3945.11       2	36,5,24,14,51,43,6,8,50,11,42,32,1,60,30,48,47,54,29,33,9,7,59,23,4,17,21,13,16,15,26,46,49,3,18,35,44,40,27,28,20,12,2,52,25,56,57,34,53,22,55,38,41,39,37,58,19,31,45,10	0,0,11,0,0,0,0,0,9,11,0,2,3,0,0,13,7,1,3,5,1,1,1,0,9,3,4,0,0,0,4,0,4,9,3,0,1,5,6,0,0,0,0,11,0,0,6,6,0,0,0,0,10,0,0,0,6,6,0,5
  3690.6       0	36,5,24,14,43,42,6,8,11,52,32,51,30,60,48,1,23,15,13,9,34,58,31,33,50,12,49,45,20,29,25,28,40,41,54,47,17,3,16,39,59,55,46,4,53,27,22,38,26,37,35,10,19,57,2,44,7,21,18,56	0,0,0,0,0,0,0,0,9,2,0,2,3,0,0,0,4,1,3,5,1,0,1,0,1,3,4,0,9,0,0,5,4,9,3,0,3,1,1,0,5,0,0,11,0,0,6,5,0,0,0,0,10,0,0,0,10,6,8,5
 4064.05      26	36,5,24,1,30,14,6,8,15,11,42,32,43,17,47,12,60,31,33,26,37,35,54,48,51,58,34,9,45,52,49,16,39,41,10,29,53,4,59,50,40,22,46,20,55,38,25,27,28,13,19,57,2,44,7,21,23,18,3,56	0,0,0,0,0,0,0,0,9,2,0,2,3,0,0,3,9,1,3,5,1,5,4,0,4,9,4,3,9,0,2,5,4,5,7,0,7,5,6,0,5,11,0,11,0,0,5,0,0,0,0,7,10,0,7,8,10,6,8,5
 4518.18      51	36,5,24,1,30,14,43,3,6,11,42,32,50,17,47,58,44,12,57,60,52,34,51,35,54,48,37,26,33,31,9,45,49,16,39,41,10,29,53,4,59,46,22,40,15,20,55,38,25,27,28,13,19,2,7,21,23,18,8,56	0,0,0,0,0,0,0,0,9,2,0,2,3,0,0,3,4,1,5,3,1,0,4,0,4,7,4,3,9,0,2,0,4,9,7,0,7,5,6,0,10,11,0,11,0,0,5,0,0,0,0,1,5,2,5,8,6,6,8,5
  4532.9      61	36,5,24,14,1,30,43,3,6,11,42,32,50,17,47,31,33,26,37,48,54,35,51,34,52,60,57,12,44,58,9,45,49,16,39,41,10,29,53,4,59,46,22,40,15,20,55,38,25,27,28,13,19,2,7,21,23,18,8,56	0,0,0,0,0,0,0,0,9,2,0,5,3,0,0,13,4,1,3,5,1,0,4,0,1,0,5,3,9,0,2,0,4,9,7,0,7,5,1,0,10,11,0,11,0,0,5,0,0,0,0,1,0,5,0,5,6,6,8,5
 4437.53      36	36,5,49,1,30,14,6,8,50,11,42,32,43,60,51,48,47,54,35,37,26,17,33,31,58,34,9,53,29,16,39,41,38,25,27,28,22,59,40,15,12,24,52,45,4,46,20,55,10,13,19,57,2,18,3,7,56,44,23,21	0,5,11,0,0,0,0,0,9,11,0,5,3,0,0,13,4,1,3,5,1,5,1,0,9,7,4,0,9,0,4,3,4,9,7,0,3,5,6,0,0,11,0,11,1,0,6,5,0,0,0,0,10,0,5,8,6,6,8,0
 4859.85      86	36,5,24,14,51,43,1,30,3,6,11,8,15,42,32,17,47,12,60,31,25,38,7,50,29,10,41,39,16,49,9,45,52,34,58,48,54,35,37,26,33,57,19,13,55,20,46,4,53,40,59,22,28,27,2,44,21,23,18,56	0,0,0,0,0,0,0,0,9,2,0,2,3,0,0,13,7,1,3,5,1,0,1,0,4,1,7,3,9,0,2,0,4,9,3,0,3,0,6,0,5,0,0,11,0,0,5,0,0,0,0,7,6,0,0,8,6,6,8,5
