10	78.48
 5575.24       4	8,25,6,35,45,39,13,56,28,15,14,10,49,44,46,3,21,20,32,31,47,23,51,22,16,41,48,58,18,9,4,12,38,59,50,55,24,26,57,19,17,7,42,37,60,30,2,5,33,11,29,27,53,52,43,54,1,36,40,34	20,4,20,13,11,0,12,0,4,0,0,8,0,0,0,0,11,6,0,13,0,0,8,0,0,9,9,0,3,9,6,2,8,0,0,11,6,6,0,6,0,4,6,6,0,13,8,0,3,9,3,0,9,0,11,0,6,1,8,15
  5578.3       7	8,25,6,35,45,39,56,13,28,15,14,10,49,44,46,3,21,20,32,31,47,23,51,22,16,41,59,38,12,4,9,18,58,48,50,55,24,26,57,19,17,7,42,37,60,30,2,5,33,11,29,27,53,52,43,54,1,36,40,34	20,3,20,13,11,0,12,0,4,0,0,8,0,0,0,0,11,6,0,13,0,0,8,0,0,9,9,0,3,9,6,2,8,0,0,11,6,6,0,6,0,4,6,6,0,13,8,0,3,9,3,0,9,0,11,0,6,1,8,15
 5605.27      13	8,25,6,35,45,39,56,13,15,28,23,48,52,40,47,1,9,49,54,43,11,22,16,41,4,31,32,50,2,5,12,55,51,18,60,37,58,42,21,10,3,46,7,26,44,57,19,17,24,59,38,14,20,30,29,33,27,53,36,34	20,4,20,13,11,0,12,0,4,0,9,8,0,0,0,0,11,1,0,13,0,0,0,0,0,0,9,0,3,2,3,2,8,0,0,4,6,6,0,6,0,4,6,6,0,4,1,0,2,19,3,0,11,0,11,0,6,1,13,15
 5386.28       3	8,25,6,35,45,39,56,13,15,28,41,10,52,21,53,27,30,24,55,50,59,38,4,9,18,14,2,54,29,33,51,12,58,11,16,22,26,23,47,31,32,20,3,46,49,44,48,7,60,37,42,57,19,17,43,5,34,36,40,1	20,13,20,13,11,0,12,0,4,0,0,8,0,0,0,4,11,6,0,13,0,0,8,0,0,9,9,0,3,1,6,2,8,0,0,11,6,6,0,6,0,4,6,6,0,13,8,0,2,9,0,0,11,0,11,0,6,1,8,15
 5807.03      27	8,25,6,35,45,39,56,13,15,28,23,41,10,18,9,4,38,59,50,55,24,30,27,53,21,52,14,2,54,29,32,20,3,46,44,49,5,48,1,43,7,60,57,19,17,42,37,36,40,16,11,58,12,51,33,31,47,26,22,34	20,13,20,13,11,0,12,0,4,0,0,8,0,0,0,4,11,1,0,13,0,0,0,0,0,9,9,0,3,2,6,2,0,8,0,4,6,6,0,6,0,4,6,6,0,13,1,0,2,9,3,0,2,0,11,0,6,1,8,15
 5383.22       0	8,25,6,35,45,39,13,56,15,28,41,10,52,21,53,27,30,24,55,50,59,38,4,9,18,14,2,54,29,32,20,3,46,44,49,5,48,1,11,58,12,51,33,31,57,23,26,16,40,36,37,42,17,19,47,60,7,43,22,34	20,4,20,13,11,0,12,0,4,0,9,8,0,0,0,0,0,1,0,13,0,0,0,0,0,0,9,0,3,2,3,2,8,0,0,4,6,6,0,6,0,4,6,6,0,13,8,0,3,19,3,0,9,0,11,0,6,1,8,15
 5803.96      24	8,25,6,35,45,39,13,56,15,28,23,41,10,18,9,4,38,59,50,55,24,30,27,53,21,49,44,46,3,20,32,29,54,2,14,52,5,48,1,16,26,57,19,17,11,12,33,22,51,42,58,37,60,7,31,43,40,36,47,34	20,4,20,13,11,0,12,0,4,0,0,8,0,0,0,0,13,8,0,13,0,0,0,0,0,0,9,0,3,2,3,2,8,13,0,4,6,6,0,6,0,4,6,6,0,4,13,0,2,19,3,0,9,0,11,0,6,1,8,15
 5602.21      10	8,25,6,35,45,39,13,56,15,28,23,48,52,40,31,4,41,16,22,11,43,54,49,9,1,47,32,50,2,5,12,55,51,18,60,37,58,42,21,10,53,46,7,26,44,57,19,17,24,59,38,14,20,30,29,33,27,3,36,34	20,3,20,13,11,0,12,0,4,0,9,8,0,0,0,0,11,1,0,13,0,0,0,0,0,0,9,0,3,2,6,6,8,8,0,4,6,6,0,6,0,4,6,6,0,13,1,0,2,19,3,0,2,0,11,0,6,1,13,15
 5679.34      17	8,25,6,35,45,39,56,13,15,28,14,10,52,21,53,27,30,24,55,50,59,38,4,9,18,41,2,54,29,32,20,3,46,44,49,16,11,58,12,51,5,40,36,37,42,17,19,47,60,7,43,1,48,33,31,57,23,22,26,34	20,13,20,13,3,0,13,0,4,0,2,0,0,0,0,4,11,1,0,13,0,0,0,0,0,0,9,0,3,2,6,2,8,0,0,11,6,6,0,6,0,4,6,6,0,13,8,8,2,9,0,0,11,0,11,0,6,1,8,15
 5676.28      14	8,25,6,35,45,39,13,56,15,28,14,10,52,21,53,27,58,11,16,40,41,30,24,55,50,59,38,4,9,34,2,54,29,32,20,3,46,44,49,5,48,1,12,33,31,57,23,26,51,36,37,42,17,19,47,60,7,43,22,18	20,4,20,13,11,0,12,0,4,0,2,8,0,0,0,0,0,1,0,13,0,0,0,0,0,0,9,0,3,2,6,2,8,0,0,11,6,6,0,6,0,4,6,6,0,13,1,0,2,19,3,0,11,0,11,0,6,4,8,15
