18	77.24
 3953.12       0	45,3,9,23,15,12,18,29,24,57,31,53,33,35,6,47,36,11,41,17,34,52,51,49,54,43,21,8,1,10,39,42,44,14,2,48,26,30,56,40,38,28,58,59,37,27,55,16,4,19,60,50,13,32,7,46,25,22,20,5	2,9,0,5,5,0,7,9,0,21,9,0,5,7,0,12,11,0,7,5,4,5,0,0,7,5,10,11,0,15,0,15,0,20,0,0,10,6,0,4,10,0,17,13,0,0,0,7,0,11,17,11,0,8,0,0,0,8,7,13
 4125.74       3	45,3,9,23,15,12,18,29,24,57,6,53,31,33,35,47,36,56,41,17,5,43,32,51,52,34,26,7,25,27,40,13,19,4,16,55,50,48,59,58,37,21,38,11,30,60,49,39,8,10,1,44,14,20,28,54,2,42,46,22	2,0,0,5,5,0,7,9,0,21,0,0,5,7,0,6,15,0,7,10,4,10,0,0,7,5,10,11,0,15,0,15,0,20,0,0,0,5,0,4,10,0,17,13,0,4,0,7,0,11,17,9,0,8,0,0,0,11,7,13
  4171.7      45	45,3,9,23,15,18,33,35,29,24,57,6,31,53,47,10,8,1,44,14,20,17,5,4,32,51,52,34,16,43,19,13,40,27,12,25,7,26,55,50,48,59,58,28,36,56,39,42,2,54,49,30,41,11,38,21,37,46,60,22	2,15,0,5,15,0,7,9,0,21,0,0,5,15,0,6,15,0,7,10,4,10,0,0,7,5,10,0,0,10,0,15,0,10,0,11,10,5,0,4,0,0,0,13,0,4,0,9,0,11,17,9,0,5,11,0,0,8,7,13
 4126.04       4	45,3,9,23,15,12,18,29,24,57,53,6,31,33,35,47,36,56,41,17,5,43,32,51,52,34,26,7,25,14,2,54,49,30,11,39,10,28,8,1,38,21,37,58,59,48,50,55,16,4,19,13,40,27,44,42,20,60,22,46	2,0,0,5,5,0,5,9,0,21,0,0,8,7,0,6,15,0,7,10,4,5,0,0,7,5,11,11,0,15,0,15,0,20,0,0,0,5,0,4,7,0,17,13,0,4,0,7,0,11,17,9,0,8,0,0,0,11,7,13
  4315.2      76	45,3,9,23,15,18,33,29,24,35,12,57,6,53,47,22,60,20,55,7,25,46,5,50,4,16,27,37,59,58,28,48,39,10,1,8,26,30,11,40,38,21,43,54,49,51,52,2,31,36,32,56,17,41,34,13,19,42,44,14	2,15,0,5,5,0,7,9,0,0,9,0,5,15,0,6,15,0,7,10,4,5,0,0,7,5,7,0,0,10,0,15,0,20,0,9,0,4,0,4,0,0,17,13,0,0,0,7,0,11,17,5,0,8,0,0,0,11,7,13
 4391.98     141	45,3,9,23,15,18,33,29,24,35,57,6,31,4,47,53,36,56,41,27,16,50,51,12,22,60,20,55,25,7,46,32,43,5,17,37,59,58,28,48,39,10,1,8,30,26,11,40,38,21,54,49,52,44,42,19,13,34,2,14	2,0,0,0,5,0,7,9,0,21,9,0,5,15,0,12,11,0,7,10,4,5,0,0,7,5,7,11,0,15,0,15,0,20,0,9,0,4,0,4,0,0,17,13,0,0,0,7,8,11,9,5,0,0,0,0,0,11,4,13
 4149.46      17	45,3,9,23,15,18,33,29,12,24,57,6,53,31,35,47,36,56,41,17,5,43,32,51,52,34,26,7,25,14,2,54,49,30,11,39,10,28,8,1,38,21,37,58,50,48,59,55,16,4,19,13,40,27,44,42,20,60,22,46	2,0,0,0,5,0,7,0,0,11,6,0,7,5,0,9,21,0,9,10,4,5,0,0,7,5,10,11,0,10,0,15,0,20,0,0,10,5,0,4,7,0,17,13,0,12,0,7,0,11,17,11,0,8,0,0,0,8,7,13
 4314.22      71	45,3,9,23,15,24,29,18,33,35,12,57,6,53,47,22,60,20,55,7,25,51,52,2,31,36,41,46,49,54,43,28,34,32,56,17,26,8,1,10,39,48,13,58,59,37,27,16,4,50,5,30,11,40,38,21,19,14,44,42	7,9,0,9,5,0,7,7,0,21,21,0,5,7,0,6,11,0,7,10,4,5,0,0,7,5,7,11,0,10,0,15,0,20,0,9,0,4,0,4,0,12,0,13,0,4,0,9,17,0,17,5,0,8,0,0,0,11,4,13
 4396.98     143	45,3,9,23,15,18,33,29,24,57,35,6,4,31,47,53,36,56,34,52,8,1,10,48,28,58,59,37,17,5,43,32,51,12,22,60,20,55,7,25,46,50,16,27,41,26,40,13,19,14,44,39,42,2,54,49,30,11,38,21	2,9,0,0,5,0,7,9,0,21,9,0,5,7,0,12,11,0,0,10,4,10,0,0,7,5,10,11,0,10,0,15,0,20,0,0,10,12,0,4,0,0,17,13,0,12,0,7,0,11,17,0,0,8,0,0,0,8,4,13
 4386.14     133	45,23,9,3,35,15,33,18,29,24,57,6,31,4,47,53,36,32,41,27,16,50,51,12,22,60,20,55,38,8,10,19,48,59,58,28,14,44,1,13,40,26,11,17,5,43,56,46,7,25,52,39,42,2,21,54,30,49,34,37	2,0,0,0,5,0,7,9,0,0,9,0,5,15,0,6,11,0,7,10,4,10,0,0,7,5,10,0,0,15,0,15,0,20,0,0,10,4,0,4,0,0,17,13,0,0,0,7,0,11,17,11,0,0,0,0,0,11,4,13
 4364.46     131	45,23,35,3,9,15,33,18,29,24,57,6,31,4,47,53,36,32,12,22,60,20,49,7,25,51,52,2,41,46,55,54,43,28,34,38,40,11,30,5,50,16,27,37,59,58,13,48,26,1,44,14,56,19,10,8,39,17,21,42	2,9,0,0,5,0,7,9,0,21,9,0,5,15,0,6,15,0,7,10,4,10,0,0,7,5,7,11,0,15,0,15,0,20,0,0,10,4,0,4,0,0,17,13,0,0,0,9,0,0,17,11,0,8,0,0,0,8,4,13
 4151.98      23	45,3,9,23,15,18,33,29,24,57,12,6,53,31,35,47,36,56,41,17,5,43,32,51,52,14,59,58,37,21,38,1,8,28,10,39,11,30,49,54,2,34,25,7,26,48,50,55,16,4,19,13,40,27,44,42,20,60,22,46	2,9,0,0,5,0,5,9,0,21,9,0,8,7,0,12,15,0,0,10,4,10,0,0,7,5,10,11,0,15,0,15,0,20,0,0,10,5,0,4,0,0,17,13,0,4,0,7,0,10,17,0,0,8,0,0,0,8,4,13
