11	27.02
 3759.12       6	22,23,7,26,10,14,9,15,4,3,1,5,2,6,19,18,11,8,30,16,28,12,20,17,24,29,13,21,25,27	0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,2,2,0,0,1,0,0
 4102.38      18	22,23,7,14,10,15,11,9,26,4,3,30,17,29,1,5,2,6,19,18,13,21,25,28,16,12,8,20,24,27	0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
 4099.22      17	22,23,7,14,10,26,11,9,15,3,4,30,17,18,19,6,2,5,1,21,13,29,25,28,16,12,8,20,24,27	1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,2,0,0,1,0,0
 3759.81       7	22,23,7,14,10,26,9,15,4,3,1,5,2,6,19,18,11,21,13,29,24,17,20,12,28,16,30,8,25,27	1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,2,0,0,1,0,0
 4098.54      16	22,23,7,26,10,14,11,9,15,4,3,1,5,20,12,28,16,30,13,29,27,17,6,2,21,24,18,19,25,8	0,3,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
 3765.97      11	7,23,22,14,10,15,9,26,4,3,1,25,29,13,30,11,17,18,19,6,2,5,21,28,16,12,8,20,24,27	1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0
 3762.96       8	22,23,7,14,10,15,9,26,4,3,1,25,11,30,13,29,17,18,19,6,2,5,20,12,28,21,27,16,24,8	0,2,0,0,0,2,0,3,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0
 3334.92       2	22,23,7,9,15,11,14,26,3,4,16,30,5,13,29,10,6,1,20,12,21,25,18,8,2,17,19,28,24,27	0,2,0,0,1,2,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
 3328.11       0	22,23,7,9,26,14,11,15,3,4,16,30,5,13,29,10,6,1,20,12,21,25,18,8,2,17,19,28,24,27	0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
 3328.79       1	22,23,7,14,9,26,11,15,3,4,16,30,5,6,10,29,25,21,12,20,1,13,18,8,19,24,2,17,27,28	0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0
 3337.47       5	7,23,22,9,15,11,14,26,3,4,16,30,5,13,29,10,6,1,20,12,21,17,2,8,18,25,19,28,24,27	0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
