10	23.97
 1845.84       5	25,7,21,12,2,19,11,8,4,29,1,3,24,26,9,15,20,5,30,13,17,18,28,22,27,6,14,10,23,16	0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1937.12      14	25,7,21,12,2,9,1,23,10,16,14,22,20,5,30,13,17,18,28,27,29,24,6,19,15,11,8,4,3,26	0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
 1891.87      10	25,7,21,12,3,8,11,19,2,27,13,17,22,5,20,18,9,1,23,26,24,14,30,29,10,6,4,28,15,16	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1713.54       0	25,7,15,21,19,2,27,13,17,22,5,4,16,6,28,30,14,24,26,23,1,8,3,12,11,9,18,20,10,29	1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 2310.79      65	21,25,7,15,12,28,18,9,26,13,14,16,23,17,30,20,6,27,22,2,19,11,5,8,4,29,1,3,24,10	1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 2213.32      45	25,21,7,18,28,12,9,26,24,3,1,29,4,2,11,23,6,8,15,10,16,14,22,20,5,30,13,17,27,19	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
 2185.33      25	25,21,7,18,12,3,30,13,17,22,14,16,15,8,2,9,1,23,10,28,20,5,6,29,11,4,24,26,19,27	0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
 2002.32      19	21,25,7,15,12,2,19,11,8,4,29,1,3,24,26,9,20,5,13,17,22,14,16,10,28,18,23,30,27,6	1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
  2139.3      20	21,25,7,18,2,12,15,27,22,24,13,26,28,9,1,19,4,6,10,29,14,11,16,23,17,30,3,8,5,20	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
 2231.12      49	21,25,7,15,12,27,18,2,22,24,13,26,28,9,1,19,4,6,10,29,14,11,16,23,17,30,3,8,20,5	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
