10	27.53
 1970.77       5	0,2,5,6,13,19,24,25,22,23,27,16,14,3,11,7,28,29,20,17,10,12,26,1,4,8,9,15,18,21	3.0,0.0,0.0,0.00562231148570949,0.0,0.0,0.0,0.0,1.594509887028678,0.018428915368877512,0.023105012889259778,0.0,0.0,0.027856667452591726,0.5034692817012354,0.0,0.0,0.006047118142987546,0.0,1.3133990696628064,1.8179226265453008,0.0,1.4373399759402687,1.9967901160909365,0.0,0.0,2.520343125717637e-06,0.6722004233344696,0.05981070610513643,0.0
 2183.25      21	0,2,5,6,13,19,22,24,25,23,16,27,14,3,11,28,7,29,20,17,1,4,8,9,10,12,15,18,21,26	3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6450078306947236,0.0,0.026544129404544755,0.0,0.0,0.0,0.569378685880849,0.0,0.0,0.0,0.0,1.5192087758687074,2.0,0.0,1.6600500206838253,2.0,0.0,0.0,0.0,0.7229485246071835,0.0662705435080674,0.0
 1800.71       0	0,2,3,5,15,19,20,22,26,28,8,7,24,17,16,9,6,27,11,25,1,4,10,12,13,14,18,21,23,29	0.3469724654670419,0.0,0.0,1.105305609954505,0.0,0.0,0.0,0.0,1.913390599857248,0.037625413300332665,0.009841018821812163,0.0,0.0,0.1945003201012662,0.0,0.3534585567384408,0.0,0.12730626673534304,0.0,0.411416696209675,2.0,0.0,0.3439762549099584,1.1087088905425364,0.15888930195446138,0.0,0.0,0.0,0.2080390660033002,0.0
 1876.98       1	0,2,3,5,8,15,19,20,22,26,28,7,24,17,6,27,16,11,9,1,4,10,12,13,14,18,21,23,25,29	0.45043986311931306,0.0,0.0,1.434908406875323,0.0,0.0,0.0,0.0,2.483964826238772,0.04884533415064106,0.012775616546647026,0.0,0.0,0.2525004324050574,0.0,0.45886011070448,0.0,0.16526907195737014,0.0,0.4463089976669152,2.0,0.0,0.4465501807740795,1.4393265477792876,0.20627018725291058,0.0,0.0,0.0,0.270076440468725,0.0
 1879.46       3	0,2,3,5,15,19,8,17,6,11,10,12,13,14,18,23,29,20,22,26,28,7,24,16,9,1,27,25,4,21	0.5406072324952297,0.0,0.0,1.5838097475186943,0.0,0.0,0.0,0.0,1.5459102299415362,0.017502434837422712,0.01774481480292576,0.0,0.0,0.09047685805487675,0.0,0.16442039606749892,0.0,0.1493876955387517,0.0,0.19138112474564917,0.9303517650538586,0.0,0.7576830037059148,0.5157446366235771,0.12764725353526019,0.0,0.0,0.0,0.09677475612816326,0.0
 2091.95      19	0,2,3,5,15,19,22,8,7,17,16,9,20,25,14,29,26,28,1,24,12,6,18,27,11,23,4,10,13,21	0.1366702877694535,0.0,0.0,0.43537297860893986,0.0,0.0,0.0,0.0,0.7536726107239106,0.051620600388943214,0.008282755863977467,0.0,0.0,0.0766124616940703,0.0,0.13922511862431058,0.0,0.16994938132823878,0.0,0.1620544678911276,2.0,0.0,0.3436093574992853,0.4367135095836394,0.06258550398912427,0.0,0.0,0.03256370765268659,0.08194528917355874,0.0
  2030.3       8	0,2,5,6,13,14,19,24,25,29,22,18,23,27,12,11,8,3,16,10,17,1,4,7,9,15,20,21,26,28	3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0229533721541166,0.045787901531859854,0.0,0.0,0.0,0.24685402953250518,0.0,0.0,0.011210792998067312,0.0,0.5144394238851049,1.646828767843425,0.0,2.663376862312056,1.72742060769191,0.09792706565520368,0.0,0.0,1.102684506060549,0.0,0.0
 2089.46      17	0,2,3,5,8,15,19,22,17,6,24,11,20,27,28,26,16,7,29,9,13,12,1,14,10,23,18,4,21,25	0.4496677928828229,0.0,0.0,1.7278642309099643,0.0,0.0,0.0,0.0,2.4532115030556416,0.04416604676437922,0.015390074685317456,0.0,0.0,0.20326935870362178,0.0,0.4366314205951721,0.0,0.1880806636975919,0.0,0.21800162255442798,1.6798103055875089,0.0,0.37345914984324546,1.0149041312083118,0.20278306445427513,0.0,0.0,0.0,0.2137125538698931,0.0
  2331.9      25	0,2,3,5,19,22,8,27,11,10,15,20,26,28,7,24,17,16,9,6,25,1,4,12,13,14,18,21,23,29	0.12168964502697105,0.0,0.0,0.387651069489431,0.0,0.0,0.0,0.0,0.6710613840241125,0.013195926605725059,0.015318376616862132,0.0,0.0,0.06821485064786376,0.18170644823416737,0.12396443689948071,0.0,0.044648656451398795,0.0,1.1267803436023691,2.0,0.0,0.9141463607263098,0.38884466277968605,0.05572540958659507,0.0,0.0,0.5257772687206798,0.07296313861564593,0.0
 2253.15      22	0,2,3,5,19,22,27,11,24,16,6,15,20,26,28,25,7,17,8,1,9,10,4,12,13,14,18,21,23,29	0.041149141804174894,0.0,0.0,0.617154770823619,0.0,0.0,0.0,0.0,0.22691823979266146,0.014979269518799267,0.005179882408871436,0.0,0.0,0.10860055300195051,0.06144371941806155,0.19735594627854855,0.0,0.06813758055303229,0.0,0.3810188133162384,2.0,0.0,0.31527692576893573,1.1398967735788783,0.06299453274288039,0.0,0.0,0.17779066890370024,0.11616000221595835,0.0
