16	177.48
 4968.26     236	34,6,13,87,20,81,51,18,76,5,19,75,25,64,1,9,54,88,16,67,44,31,89,48,79,32,84,39,61,8,77,66,62,22,47,24,80,58,63,59,42,3,11,60,83,73,52,43,27,41,2,36,57,14,53,55,71,90,23,40,38,29,65,28,37,30,21,46,70,49,86,26,82,56,50,10,69,12,74,68,7,78,35,17,72,45,15,85,4,33	32,10,55,0,31,0,9,8,14,12,20,14,0,34,3,4,19,0,10,0,14,2,17,11,20,14,20,7,7,27,47,33,0,0,35,29,1,12,20,6,47,47,13,24,12,0,47,14,20,14,0,21,47,14,0,14,49,20,50,50,6,17,47,6,37,8,21,6,6,0,0,37,12,2,18,46,15,47,6,28,0,23,10,2,39,27,0,0,13,11
  4102.4       2	6,34,13,87,20,51,64,70,57,14,11,73,81,71,63,15,3,52,41,85,4,24,36,10,50,82,38,56,26,45,55,53,8,17,31,89,83,27,74,25,33,37,28,23,68,46,42,9,59,90,44,67,80,58,77,30,43,12,35,78,29,47,60,32,39,76,75,19,5,2,66,62,22,69,1,16,88,40,72,65,21,18,7,86,49,61,54,79,48,84	32,22,55,0,31,0,9,8,4,9,11,9,0,34,3,4,19,4,10,0,14,20,5,11,20,14,20,45,7,4,47,33,0,0,35,35,32,12,2,6,47,27,28,47,50,20,37,47,46,20,0,21,6,14,0,14,39,6,50,24,21,17,20,0,37,8,1,6,6,0,0,37,0,50,18,46,12,47,6,23,0,0,10,19,39,12,0,0,13,11
 4948.68     220	6,34,13,87,20,81,51,18,76,5,19,75,25,64,1,9,54,88,16,67,44,31,89,48,79,32,84,39,61,8,77,66,62,22,47,24,80,58,63,59,42,3,11,60,83,73,52,43,30,17,65,37,14,28,71,21,53,26,56,38,82,29,68,15,55,2,45,70,57,41,85,4,36,10,50,72,40,27,90,33,23,86,49,69,46,7,12,35,78,74	38,10,55,0,31,0,9,8,11,12,20,14,0,34,3,4,19,0,10,0,14,20,17,4,20,14,20,45,28,27,47,33,29,0,47,29,1,37,7,6,47,47,13,39,37,20,39,47,18,23,0,21,6,14,0,14,6,21,50,50,6,17,47,0,20,21,1,6,6,0,0,37,27,2,27,46,15,47,37,28,0,23,10,2,39,27,0,0,13,11
 4148.06      10	6,34,13,87,20,18,51,64,70,57,14,11,73,81,71,63,15,3,52,41,85,89,31,17,8,76,5,19,75,25,1,9,54,88,16,67,44,48,79,32,84,39,61,77,66,62,22,47,24,80,58,59,42,60,83,43,30,65,37,28,21,53,26,56,38,82,29,68,55,2,45,4,36,10,50,72,40,27,90,33,23,86,49,69,46,7,12,35,78,74	38,10,55,0,31,0,9,8,11,12,20,9,0,34,3,4,19,0,34,0,14,2,17,4,37,14,10,45,7,27,47,6,29,0,47,35,1,0,7,6,47,47,13,39,6,20,39,14,18,14,0,21,27,14,0,14,6,6,50,24,6,0,47,39,20,6,1,6,28,0,0,37,27,2,27,46,37,47,6,28,0,0,10,2,39,27,0,0,13,11
 4921.01     129	34,6,13,81,87,20,51,18,76,5,19,75,25,64,1,9,22,62,79,32,84,39,61,54,48,89,31,44,67,16,88,8,77,66,47,24,80,58,63,59,42,38,29,65,28,37,30,21,46,69,10,78,86,49,70,12,74,68,7,26,82,56,50,35,17,72,45,55,53,14,57,36,2,41,27,43,52,73,83,60,11,3,40,23,90,33,71,85,15,4	32,10,55,0,31,0,9,8,4,11,20,14,0,34,3,28,28,0,10,0,14,2,17,4,20,14,39,45,7,4,47,33,29,0,35,29,6,12,7,6,47,17,7,24,20,0,39,47,46,14,0,21,40,14,0,14,28,52,14,47,6,0,10,39,14,21,0,0,6,0,47,12,46,50,18,8,15,1,37,28,0,23,8,2,39,27,0,0,13,11
 4901.43     113	6,34,13,81,87,20,51,18,76,5,19,75,25,64,1,9,22,62,79,32,84,39,61,54,48,89,31,44,67,16,88,8,77,66,57,14,53,55,45,72,17,35,50,56,82,26,7,68,74,12,70,49,86,78,10,69,46,21,30,37,28,65,29,38,42,59,63,58,80,24,47,36,2,41,27,43,52,73,83,60,11,3,40,23,90,33,71,85,15,4	38,22,55,0,31,0,9,8,4,11,20,14,0,34,3,4,28,0,10,0,14,2,11,4,20,14,20,45,7,4,47,33,29,0,47,35,32,12,7,6,47,17,13,24,50,0,39,47,46,14,0,21,47,14,50,14,21,52,14,50,6,0,20,0,37,21,1,0,6,0,47,37,0,47,18,8,15,46,37,28,0,23,8,19,39,27,0,0,13,11
 4921.43     157	6,34,13,87,81,20,51,18,76,5,19,75,25,64,1,9,22,62,79,32,84,39,61,54,48,89,31,44,67,16,88,8,77,70,57,14,11,73,71,63,15,3,52,41,85,4,24,36,10,50,82,38,56,26,45,55,53,17,83,27,74,33,37,28,23,68,46,42,59,90,80,58,30,21,7,69,40,72,49,86,2,65,66,43,29,35,60,47,78,12	38,10,55,0,31,0,9,8,4,9,20,9,0,34,3,3,19,0,10,0,14,2,17,4,20,14,39,45,7,4,47,33,0,0,47,29,6,29,2,39,47,28,7,39,20,20,37,20,46,14,0,21,27,14,0,14,6,21,14,50,6,0,20,39,14,8,1,6,6,0,2,12,12,18,18,8,15,1,6,28,0,14,0,2,39,27,0,0,13,11
  4894.4     104	34,6,81,13,87,20,51,18,76,5,19,75,25,64,1,9,22,62,79,32,84,39,61,54,48,89,31,44,67,16,88,8,77,66,47,24,80,58,63,59,42,38,29,65,28,37,30,21,46,69,10,78,86,49,70,12,74,68,7,26,82,56,50,35,17,72,45,55,53,14,57,36,2,41,27,43,52,73,83,60,11,3,40,23,90,33,71,85,15,4	32,10,55,0,31,0,9,11,4,11,20,14,0,34,3,28,19,0,10,0,14,2,17,11,20,14,39,45,17,4,47,33,29,0,35,29,6,12,7,6,47,17,7,24,20,0,47,47,46,14,0,21,47,14,0,14,28,52,5,6,39,0,14,39,20,21,0,0,8,0,2,37,0,18,18,8,15,1,6,28,0,23,8,2,39,27,0,0,13,11
  4941.0     173	34,6,13,87,81,20,51,18,76,5,19,75,83,17,53,55,45,26,56,38,82,50,10,36,24,4,85,41,52,3,15,63,71,73,11,14,57,70,77,8,88,16,67,44,31,89,48,54,61,39,84,32,79,62,22,9,1,64,25,27,74,33,37,28,23,68,46,42,59,90,80,58,30,21,7,69,40,72,49,86,2,65,66,43,29,35,60,47,78,12	38,10,55,0,31,0,9,8,4,9,20,14,0,34,3,4,19,0,10,0,14,2,17,11,20,14,39,6,7,4,47,33,0,0,47,29,6,29,20,6,8,47,7,39,20,20,47,20,46,20,0,21,47,14,0,14,49,20,14,50,6,0,47,6,14,8,1,6,8,0,2,12,12,18,18,8,15,46,6,28,0,14,8,2,39,27,0,0,13,11
 3912.88       0	6,34,13,87,20,70,64,57,14,11,73,51,81,71,63,15,3,52,41,85,4,24,36,10,50,82,38,56,26,45,18,76,5,19,75,25,1,9,22,62,79,32,84,39,61,54,48,89,31,88,16,67,44,8,77,66,47,80,58,59,42,60,83,43,30,17,65,37,28,21,53,29,68,55,2,72,40,27,90,33,23,86,49,69,46,7,12,35,78,74	32,10,55,0,31,0,9,8,4,12,20,14,0,34,3,4,19,4,10,0,14,20,5,11,20,14,20,7,28,27,47,33,0,0,47,29,1,37,7,6,47,28,13,39,37,20,14,47,18,23,0,21,19,14,0,14,6,4,50,50,21,0,20,0,37,21,1,6,6,0,0,37,0,50,27,8,15,47,37,28,0,23,10,2,39,27,0,0,13,11
