11	152.69
 5023.71     194	36,79,4,52,71,9,25,18,2,50,41,30,84,7,43,68,6,87,61,64,14,39,83,1,60,57,29,27,67,70,54,74,75,40,3,86,58,80,59,34,49,48,46,24,16,63,31,20,76,78,51,37,47,23,44,35,85,72,62,12,42,19,17,89,26,56,82,28,65,81,77,38,21,5,11,13,73,10,66,88,22,69,33,45,55,8,32,53,15,90	22,31,11,0,30,10,2,24,0,16,9,20,6,4,6,24,7,0,7,14,0,14,2,7,0,30,3,8,8,15,8,17,6,14,1,0,7,24,19,15,5,18,1,2,1,10,1,19,24,2,21,0,5,24,8,17,8,19,8,13,0,1,15,0,2,3,21,3,20,0,0,4,12,13,6,15,0,0,0,23,14,9,18,1,3,13,8,6,6,1
 4977.41      92	36,9,79,4,52,71,25,18,2,50,41,30,84,57,8,60,68,15,39,89,17,19,24,16,63,31,1,83,54,74,7,6,64,14,59,80,58,3,86,40,75,29,27,5,46,51,56,34,49,48,85,66,88,22,77,21,43,20,76,10,61,87,13,90,45,33,73,82,38,70,69,72,62,12,42,55,11,78,67,81,65,32,53,28,37,47,23,44,35,26	22,5,11,0,30,9,2,24,0,7,9,14,23,4,6,0,7,0,7,1,4,14,2,0,0,30,3,8,6,14,3,17,3,0,1,0,7,24,19,15,5,18,7,2,16,2,1,19,14,9,7,0,7,6,24,17,8,19,2,0,0,7,15,0,13,15,1,0,20,0,0,0,24,8,6,13,12,4,0,23,14,9,6,1,3,21,8,6,6,1
  5003.2     118	36,79,4,9,52,71,25,18,2,50,41,89,39,15,68,60,8,57,84,30,17,19,24,16,63,31,1,83,54,74,7,6,64,14,59,80,58,3,86,40,75,29,27,5,46,51,56,34,49,48,85,66,88,22,77,21,43,10,37,47,23,44,78,35,38,70,67,28,53,32,65,81,42,12,62,72,90,20,76,82,73,33,45,61,87,13,69,55,11,26	18,5,11,0,30,10,2,24,0,16,3,14,6,4,6,24,7,0,7,1,4,14,2,15,0,30,0,8,6,15,8,17,3,0,1,0,7,24,19,15,5,18,5,2,8,10,1,19,24,2,7,0,17,6,8,17,8,0,8,13,3,13,15,18,13,15,3,0,20,19,0,0,24,4,6,13,22,4,0,21,14,9,6,23,7,21,8,6,6,1
 4224.19       0	36,9,79,4,71,52,72,86,3,58,80,59,14,64,6,7,74,19,24,16,63,31,13,53,28,57,84,30,41,50,2,18,25,46,35,44,23,47,37,40,75,78,55,69,32,65,81,42,12,62,90,27,29,83,1,34,5,82,73,33,45,61,87,67,38,70,10,11,88,22,77,21,43,20,76,17,89,39,15,68,60,8,85,56,51,66,48,49,54,26	18,31,11,0,30,9,2,24,0,3,3,14,6,0,6,24,7,0,7,0,0,14,2,7,0,30,0,8,14,14,3,17,3,14,1,0,7,13,19,15,5,18,7,2,1,18,1,19,24,14,7,0,5,6,8,17,8,18,8,13,0,7,15,18,2,15,7,0,0,0,0,0,12,13,6,8,22,0,0,10,14,9,6,1,7,21,8,6,22,1
 4615.59      12	36,18,4,79,25,52,71,9,2,50,41,30,84,7,43,68,6,87,61,64,14,39,83,1,60,57,29,27,67,66,10,73,13,77,21,26,78,48,46,24,16,63,31,20,76,49,34,59,80,58,86,3,40,75,74,54,70,88,22,69,72,62,12,42,82,5,90,81,65,32,53,28,33,45,38,35,44,23,47,37,55,11,19,51,85,56,17,89,8,15	18,5,11,0,30,10,2,24,0,11,9,15,23,9,6,0,7,0,7,0,0,4,0,15,0,30,3,8,6,15,8,17,9,0,1,0,7,24,19,15,5,18,5,0,8,10,1,19,24,9,7,0,17,24,21,17,2,12,2,5,3,20,15,0,2,15,7,0,20,0,0,0,2,13,23,13,24,0,0,21,14,9,18,23,3,21,8,6,6,10
 4620.99      24	36,9,79,4,52,71,25,72,86,3,58,80,59,14,64,6,90,45,33,73,5,27,29,56,34,49,48,85,66,88,22,77,21,10,47,23,44,35,46,51,20,76,42,12,62,82,38,67,61,87,43,28,53,13,69,55,78,75,40,37,32,65,89,39,15,68,60,8,57,84,30,17,19,24,16,63,31,1,83,54,74,7,18,2,50,41,81,70,11,26	18,5,11,0,3,10,2,24,0,7,3,14,6,4,6,0,7,0,7,1,4,14,2,0,0,30,3,8,6,14,3,17,3,0,1,0,7,13,19,15,5,18,7,2,2,16,1,19,14,9,7,0,7,6,24,17,13,19,8,0,0,18,15,0,13,15,1,0,0,0,0,0,24,8,6,13,22,4,0,23,14,9,6,1,3,21,8,6,6,1
 4646.78      50	36,79,4,9,52,71,25,72,86,3,58,80,59,14,64,6,90,45,33,73,5,27,29,56,34,49,48,85,70,81,41,50,2,18,7,74,54,83,1,31,63,16,24,19,17,30,84,57,8,60,68,15,39,89,65,32,37,40,75,78,55,69,13,53,28,43,87,61,67,38,82,62,12,42,76,20,51,46,35,44,23,47,10,21,77,22,88,66,11,26	18,5,11,0,30,10,2,24,0,7,3,14,6,4,6,21,7,0,7,1,0,19,24,7,0,1,14,3,17,8,14,6,8,3,30,0,0,2,14,15,5,18,5,2,1,16,1,19,24,14,7,0,5,24,24,17,8,19,8,0,0,18,15,0,13,3,1,0,0,0,0,0,12,8,6,8,0,4,0,23,14,9,6,1,7,21,8,6,6,1
 5061.64     206	36,71,52,4,79,9,25,18,2,41,50,30,84,7,43,68,6,87,61,64,45,33,73,82,5,34,59,80,58,76,20,46,24,16,63,31,86,3,40,75,72,14,90,17,89,39,15,57,28,53,13,19,74,48,49,56,29,27,21,77,22,88,11,10,70,38,67,1,83,62,12,42,81,65,32,69,55,78,37,47,23,44,35,60,8,85,51,66,54,26	18,31,11,0,30,10,2,24,0,3,9,14,6,4,6,0,7,0,7,0,4,14,3,15,0,6,0,8,6,14,3,17,17,14,1,0,7,13,19,15,5,18,7,0,2,16,1,19,24,9,7,0,5,24,8,17,8,19,21,0,3,18,15,0,13,15,1,0,0,0,0,0,12,13,6,13,10,0,0,23,14,9,18,1,7,13,8,6,6,10
 4966.88      84	36,9,79,4,71,52,72,18,2,50,41,43,87,61,25,40,75,78,55,13,69,39,15,68,60,8,57,84,30,17,19,24,16,59,14,64,6,7,74,54,83,1,31,63,80,58,3,86,29,27,5,46,51,56,20,76,89,22,77,53,28,35,44,23,47,37,32,65,81,42,12,62,90,34,82,73,33,45,67,38,70,10,11,88,21,85,66,48,49,26	18,5,11,0,30,9,2,24,0,3,3,14,6,0,6,24,7,0,7,0,0,14,3,15,0,30,0,8,6,14,3,17,3,0,1,0,7,13,19,15,5,18,5,2,8,2,1,19,24,14,7,0,5,6,8,17,8,18,8,13,3,18,15,0,2,15,7,0,0,0,0,0,12,13,6,8,0,0,0,10,14,9,6,23,7,21,8,6,6,1
  4617.1      20	36,79,4,52,18,25,71,9,2,50,41,30,84,7,43,68,6,87,61,64,14,39,83,1,60,57,29,27,67,66,10,73,13,77,21,26,78,62,72,69,22,88,70,54,74,75,40,3,86,58,80,59,34,49,76,20,31,63,16,24,46,48,12,42,82,5,90,81,65,32,53,28,33,45,38,35,44,23,47,37,55,11,19,51,85,56,17,89,8,15	18,5,11,0,30,10,2,24,0,11,0,15,6,14,6,24,7,0,7,14,0,4,0,7,0,30,3,8,6,15,8,17,9,14,1,0,7,24,19,15,5,18,1,2,1,10,1,19,24,9,21,0,5,24,8,17,8,19,2,5,0,20,15,0,2,15,7,0,20,0,0,0,12,13,23,13,24,0,0,23,14,9,18,23,3,13,8,6,6,10
