10	181.6
 3245.34       0	43,25,45,5,77,13,89,52,29,14,82,12,64,59,24,2,61,53,8,11,63,85,20,4,18,68,87,34,32,79,70,17,27,90,9,73,1,31,55,7,50,71,39,16,19,26,65,48,21,41,66,38,6,22,75,58,10,42,86,30,51,40,33,76,56,72,3,49,28,83,44,46,60,23,74,78,69,47,81,37,84,35,88,80,15,54,62,57,36,67	6,34,57,33,1,35,30,30,37,47,34,33,1,40,23,33,3,31,9,13,5,9,54,31,0,28,17,13,11,14,26,17,33,26,29,43,36,21,17,37,25,6,0,39,0,27,25,17,17,26,34,43,1,1,35,33,59,48,21,1,7,35,9,5,21,9,19,53,21,1,19,40,59,40,11,22,0,48,30,11,41,43,11,34,23,53,7,6,35,17
 3422.34       1	43,25,5,76,77,45,13,8,27,11,87,34,32,84,21,47,81,18,67,37,41,66,80,16,85,90,59,82,23,62,50,69,70,68,86,30,72,3,14,29,78,10,63,89,52,12,64,24,83,44,46,42,51,40,33,15,54,39,38,61,20,73,1,19,2,71,65,6,22,75,79,74,60,53,4,17,48,58,56,49,28,35,9,31,55,26,7,88,57,36	6,34,33,13,1,35,1,47,37,22,1,33,1,40,2,33,3,31,9,13,5,9,54,31,0,28,17,13,11,14,26,17,33,0,29,17,34,26,1,59,7,6,0,39,0,27,25,59,1,21,34,9,6,19,35,33,1,33,22,10,33,59,9,35,1,9,25,10,49,59,19,40,40,40,30,0,0,30,30,11,41,43,11,34,23,53,7,31,35,17
 3504.08      17	43,25,45,5,77,76,13,8,27,11,87,34,32,84,21,47,81,18,67,37,41,66,80,16,85,90,59,82,23,62,50,69,70,68,86,30,72,88,7,26,55,31,9,35,28,49,56,58,48,17,4,53,60,74,79,75,22,6,65,71,2,19,1,73,20,61,38,39,54,15,33,40,51,42,46,44,83,24,64,12,52,89,63,10,78,29,14,3,57,36	6,34,57,33,1,18,1,47,37,22,1,18,1,40,2,33,3,31,9,13,5,9,54,31,0,28,17,13,11,14,26,11,43,0,29,43,34,26,1,59,7,6,0,39,0,27,25,37,6,10,34,9,6,19,35,33,33,40,21,10,33,35,9,59,1,9,17,53,21,59,19,40,40,40,30,0,0,30,30,11,41,43,11,34,23,53,7,31,35,17
 3536.74      37	43,25,45,77,76,5,13,33,40,2,24,36,52,19,1,73,20,71,65,6,22,75,79,46,44,83,12,15,54,56,39,38,61,51,7,31,55,26,9,35,88,89,49,28,64,17,58,63,10,80,32,66,41,68,37,60,67,78,18,81,47,21,84,16,34,57,74,42,14,86,85,90,30,27,3,72,48,62,4,82,23,8,70,87,69,50,59,11,53,29	6,34,33,40,1,35,30,47,37,22,1,33,1,40,2,33,3,31,9,13,5,9,54,31,0,6,17,13,11,14,26,29,13,26,29,17,9,26,1,59,29,6,0,39,0,27,25,37,1,44,36,39,1,39,35,59,59,14,39,10,1,33,22,5,44,10,17,1,49,59,19,40,40,40,30,0,0,16,30,11,36,43,11,34,23,53,7,31,35,17
 3529.56      32	43,25,45,77,5,76,13,33,40,2,24,36,52,19,61,46,49,89,88,26,8,41,16,85,23,82,34,18,4,32,67,66,63,21,80,62,48,70,65,6,22,75,79,38,39,68,84,51,54,15,27,11,87,47,81,37,90,59,50,69,86,30,72,3,14,29,78,10,12,64,83,44,42,20,73,1,71,74,60,53,17,58,56,28,35,9,31,55,7,57	6,34,57,33,1,35,47,47,37,22,1,33,1,40,23,33,3,31,9,13,5,9,54,6,0,6,3,13,11,14,26,57,33,26,29,17,34,26,17,59,7,6,0,39,0,27,25,59,1,21,34,9,21,44,19,33,33,33,48,10,35,30,9,59,21,9,17,44,21,59,19,40,40,40,30,0,0,30,30,45,41,15,11,34,23,4,7,31,35,17
  3546.9      67	43,25,45,77,5,13,76,33,40,2,24,36,52,19,61,38,39,68,48,62,80,21,63,90,85,86,16,32,66,41,37,60,42,74,57,49,28,83,44,46,79,75,22,6,65,71,20,73,1,67,4,18,34,82,17,64,12,15,54,51,84,70,89,88,26,8,23,35,9,31,55,7,58,72,56,14,78,27,3,30,10,87,69,50,59,47,81,53,11,29	6,34,57,33,1,35,47,30,1,22,1,33,1,13,2,33,3,15,9,13,5,9,54,31,0,28,17,13,11,14,9,11,17,26,29,28,34,26,17,59,29,6,0,39,0,27,0,37,1,21,34,39,21,39,35,21,33,10,39,59,21,35,9,59,1,10,17,53,44,1,19,40,1,40,30,0,0,30,30,11,41,15,11,34,23,53,7,31,35,17
 3555.41      94	43,25,45,77,13,5,76,89,52,29,14,82,31,55,26,7,69,50,90,30,3,72,78,27,47,81,15,86,67,66,10,21,80,62,74,48,42,37,60,71,65,6,22,75,79,46,44,83,24,59,64,12,9,35,88,28,49,2,61,53,8,11,63,85,20,4,18,68,87,34,32,56,33,40,51,58,38,41,19,16,39,1,73,17,70,23,84,54,57,36	6,34,57,33,1,35,30,30,37,22,1,33,1,13,23,33,3,15,9,13,5,9,54,6,0,6,17,13,11,14,26,11,17,26,29,21,34,26,17,59,29,6,0,39,0,26,25,59,1,21,44,9,35,44,35,21,59,14,39,1,35,59,9,59,1,10,19,10,21,59,19,40,59,40,30,0,0,30,30,11,41,15,11,34,23,4,7,6,35,17
 3565.57     206	43,45,77,25,13,5,76,89,52,29,14,82,31,55,26,7,69,50,90,30,3,72,78,27,47,81,42,48,74,62,80,21,10,66,67,86,15,37,60,71,65,6,22,75,79,46,44,83,24,59,64,12,9,35,88,28,49,2,61,53,8,11,63,85,20,4,18,68,87,34,32,56,33,40,51,58,38,41,19,16,39,1,73,17,70,23,84,54,57,36	6,34,57,33,1,35,30,47,37,22,1,33,1,40,23,33,3,15,9,13,5,9,54,31,0,27,17,13,11,34,26,11,11,26,29,21,34,26,1,59,29,6,0,39,0,6,25,37,1,21,44,9,35,44,35,21,1,14,39,1,35,59,9,59,1,9,19,10,49,59,19,40,40,40,30,0,0,30,30,11,41,43,11,34,23,4,7,6,35,17
 3544.67      63	43,25,45,77,76,13,5,33,40,2,24,36,52,19,1,73,20,71,65,6,22,75,79,46,44,83,28,8,27,11,87,34,89,29,14,82,31,55,26,7,69,50,90,30,3,72,78,47,81,42,48,74,62,80,21,10,66,67,86,15,37,60,85,23,70,68,56,58,17,4,16,41,18,84,32,53,61,49,88,35,9,12,64,59,38,39,63,51,54,57	6,34,57,33,1,18,47,47,37,22,1,33,1,13,23,33,3,31,9,13,5,9,54,6,0,28,17,13,11,14,26,57,33,26,29,21,34,26,1,17,29,6,0,39,0,26,0,37,6,10,36,43,21,19,19,21,59,14,21,1,1,59,9,59,1,10,19,10,21,59,19,40,40,40,11,0,0,30,30,45,41,43,11,34,23,53,7,31,35,17
 3561.35     143	43,45,25,77,13,5,76,89,52,29,14,82,31,55,26,7,69,50,90,30,3,72,78,27,47,81,33,40,2,24,36,19,1,71,20,73,65,6,22,75,79,46,44,83,28,49,66,32,80,84,21,18,67,4,85,86,16,10,63,58,17,70,34,87,11,8,56,15,12,64,48,74,57,35,9,51,61,38,39,88,41,68,37,60,42,62,23,54,53,59	6,34,57,33,1,18,47,47,37,22,1,33,1,40,23,33,3,31,9,13,5,9,54,6,0,6,17,13,11,14,26,11,43,26,29,21,9,26,17,59,7,6,0,39,0,6,25,37,1,10,34,9,35,19,35,21,1,14,21,1,35,59,9,59,1,10,17,44,21,1,19,17,40,40,30,0,0,16,30,11,41,15,11,34,23,53,7,31,35,17
