10	7.55
 3661.25      12	10,60,8,36,28,57,12,24,51,21,44,31,29,37,34,4,27,1,55,50,38,2,15,54,22,20,32,52,16,13,48,41,43,18,3,23,53,42,47,30,17,26,5,56,33,40,59,6,19,9,14,11,25,39,45,35,7,49,46,58	0,1,7,0,0,1,6,0,1,0,5,0,1,1,20,1,0,4,3,1,0,5,5,0,9,7,18,0,0,5,16,4,9,3,0,0,4,9,19,15,4,0,0,15,4,6,15,4,10,7,0,9,12,7,1,5,0,11,3,0
 3280.11       5	10,8,36,60,28,57,51,12,24,21,31,1,38,2,5,52,22,55,43,59,30,40,7,34,37,35,45,33,6,39,25,16,18,50,27,13,29,4,32,48,58,49,17,26,54,15,11,14,9,44,19,47,42,53,23,3,41,20,46,56	0,1,7,0,0,1,6,0,1,0,5,0,1,20,20,4,0,4,3,1,7,10,0,0,8,7,4,0,0,6,16,9,9,0,3,0,4,13,19,15,4,0,8,15,3,7,1,19,10,7,0,15,6,13,15,15,0,11,9,0
 3644.54       8	10,8,36,60,28,57,12,24,51,21,44,31,29,37,41,48,13,16,52,32,20,22,35,14,11,45,9,19,6,59,40,49,1,25,39,30,43,55,15,38,50,18,54,5,4,53,3,23,42,58,46,47,26,56,27,33,34,2,7,17	0,8,7,0,0,5,6,0,8,0,5,0,0,20,20,4,4,4,3,1,0,5,7,0,2,7,4,0,2,5,6,4,1,3,0,0,4,7,3,15,13,0,5,15,0,7,15,19,3,5,0,15,6,7,15,5,0,11,9,0
 3863.05      36	10,8,36,28,60,57,51,12,24,49,21,31,50,45,35,37,38,55,27,13,19,1,26,56,22,14,9,39,54,5,17,30,3,23,53,42,47,6,59,18,43,41,48,32,2,15,4,34,29,44,16,52,25,33,40,20,11,58,46,7	0,8,7,0,5,1,6,0,1,0,5,0,0,20,0,1,0,4,3,1,0,10,0,0,2,10,0,0,18,6,2,2,7,3,3,0,4,13,4,15,15,0,8,15,4,7,15,19,0,7,0,19,12,7,15,5,0,11,9,0
 3235.27       0	10,8,36,60,28,57,12,24,23,53,4,5,11,45,9,19,6,59,40,43,30,39,25,1,49,55,15,38,50,18,54,14,35,22,20,32,52,16,13,48,41,37,29,31,44,21,51,3,42,58,46,47,26,56,27,33,34,2,7,17	4,8,7,0,5,1,6,0,8,0,5,0,1,1,0,4,0,4,3,6,7,10,0,0,2,7,18,0,0,6,16,4,7,0,3,0,4,9,3,15,15,0,8,15,4,7,15,4,0,7,0,9,12,13,1,7,0,11,9,0
 3274.67       2	10,8,36,12,51,57,60,28,24,49,35,45,1,16,25,39,40,30,59,43,55,26,56,22,14,9,19,13,27,47,46,58,42,3,23,53,44,29,48,32,4,5,54,18,50,21,31,34,33,6,11,20,52,41,37,17,7,2,15,38	4,8,7,0,0,5,6,0,8,0,8,0,0,1,20,4,4,4,3,1,7,10,0,0,2,10,4,0,0,3,16,4,1,3,3,0,4,6,9,18,13,0,6,15,4,7,1,4,10,15,0,19,6,7,1,5,0,11,9,0
 3913.09      57	10,8,36,28,60,57,51,12,24,49,35,45,14,30,58,37,29,13,31,1,55,27,20,39,59,41,19,18,4,34,46,7,16,48,21,53,43,38,15,2,44,50,52,11,9,54,23,5,6,40,25,26,56,32,47,42,3,17,22,33	0,8,7,5,0,1,6,0,8,0,5,0,0,4,0,4,1,4,3,4,0,10,0,0,2,10,18,0,3,7,4,16,6,18,0,0,4,13,3,15,15,10,19,15,4,13,15,19,0,15,0,9,12,13,1,5,0,11,9,0
 3472.08       6	10,8,36,28,60,57,51,12,24,23,17,26,5,56,33,40,19,9,11,22,20,52,13,37,31,53,42,47,6,59,41,32,48,16,7,46,58,30,14,45,35,49,18,43,29,44,21,27,4,34,3,1,55,50,38,2,15,54,39,25	0,8,7,5,0,1,6,0,1,0,5,0,1,1,0,9,4,5,3,1,4,1,0,0,2,10,18,0,18,5,16,4,7,17,3,0,4,9,3,15,4,0,4,15,1,13,12,19,10,7,0,19,12,13,1,7,0,11,3,0
  3920.9      84	10,28,36,8,60,57,51,12,24,49,35,45,14,30,58,37,29,13,31,1,55,27,20,9,11,52,50,44,26,6,33,47,40,23,25,22,54,39,59,41,19,18,4,34,46,7,16,48,21,53,43,38,15,2,17,32,3,5,56,42	0,1,7,5,0,1,6,0,8,0,5,0,4,4,20,1,1,4,3,4,0,5,5,0,2,7,18,0,0,6,6,4,7,3,3,0,4,9,3,15,13,10,6,12,4,4,15,19,0,15,0,9,6,13,1,5,0,11,9,0
 3659.77       9	10,28,36,8,60,57,12,24,51,21,44,31,29,37,40,33,56,5,26,17,30,47,42,53,23,3,18,43,34,4,27,1,55,50,38,2,15,54,22,20,32,52,16,13,48,41,59,6,19,9,14,11,25,46,58,45,39,49,35,7	0,1,7,0,0,1,6,0,1,0,5,0,4,1,12,1,1,4,3,4,0,5,5,0,2,7,18,0,0,1,16,4,7,3,0,0,4,9,3,13,13,10,0,12,4,4,15,4,0,15,0,19,0,13,1,5,0,11,9,0
