10	200.26
 4928.03     124	17,2,60,76,24,82,35,55,59,30,45,87,43,32,77,47,44,10,81,14,6,29,86,34,41,68,79,75,62,71,72,23,69,25,21,11,58,20,1,89,3,19,74,70,9,46,22,64,7,39,65,51,13,16,31,56,38,57,90,52,73,5,26,49,67,33,84,12,15,48,42,80,83,28,18,88,61,27,40,54,66,37,8,53,4,78,50,36,63,85	4,7,33,21,13,46,15,10,8,10,2,7,8,6,33,13,0,17,9,10,44,34,1,4,39,30,4,5,34,4,28,24,39,24,1,33,17,38,32,40,36,16,48,9,20,39,48,4,19,25,6,34,1,15,36,2,32,9,12,1,8,19,17,7,3,13,37,1,2,10,11,47,3,5,38,4,11,8,19,22,37,2,13,30,21,5,6,7,3,20
 4171.25      26	17,2,60,76,24,56,35,62,6,30,48,87,43,47,31,63,32,8,81,61,44,11,29,33,38,37,19,75,23,71,72,73,69,82,57,88,58,41,1,89,85,5,27,68,9,46,52,64,34,25,65,50,15,70,67,36,28,45,90,10,74,4,42,13,79,22,84,16,54,21,55,80,59,12,18,83,14,53,40,3,77,49,78,66,20,26,7,86,39,51	41,7,33,21,13,46,15,10,8,10,5,7,8,6,33,13,0,17,9,10,44,34,1,4,39,30,4,5,34,4,28,29,39,24,1,33,17,38,1,40,36,16,48,9,20,39,48,4,19,25,6,34,1,15,36,2,32,9,12,1,8,19,17,7,3,13,37,1,2,10,11,47,3,5,38,4,11,8,19,22,37,2,19,30,21,5,6,7,3,20
 4681.32      46	17,2,60,76,24,8,35,28,59,77,54,42,78,47,31,63,48,10,75,37,6,29,32,34,41,12,68,19,3,86,85,36,7,82,21,69,58,20,66,4,38,5,50,79,23,46,22,64,89,25,40,51,84,45,83,56,67,72,90,43,74,11,26,13,9,33,16,39,81,1,55,80,65,73,18,71,14,53,62,57,49,70,44,15,87,88,52,27,30,61	41,7,33,21,13,46,15,10,8,10,5,7,53,6,33,13,0,17,9,10,44,34,1,4,39,30,4,5,34,4,28,29,39,24,1,33,17,38,1,40,36,16,48,9,20,39,48,4,19,25,6,34,1,15,36,2,32,9,12,1,8,19,17,40,3,13,37,1,2,10,11,47,3,5,38,4,11,8,19,22,37,2,13,30,21,5,6,7,3,20
 4182.58      28	17,2,60,76,24,68,35,55,31,77,71,74,30,14,4,63,48,18,75,61,12,40,27,33,41,37,79,43,3,53,85,36,7,25,57,69,58,16,1,89,38,82,50,29,23,34,22,26,5,39,65,51,13,45,83,72,28,56,90,52,46,11,70,49,67,86,84,20,66,21,42,80,59,73,15,88,87,32,6,54,9,10,44,8,19,78,62,64,47,81	41,7,33,21,13,46,15,10,8,10,5,7,53,6,33,13,0,17,9,10,44,34,1,4,39,30,4,5,34,4,28,29,39,24,1,33,17,38,1,40,36,16,48,9,20,39,48,4,19,25,6,34,1,15,36,2,32,9,12,1,8,19,17,40,3,13,37,1,2,10,11,47,3,5,38,4,11,27,19,22,37,2,19,30,21,5,6,7,3,20
 4974.84     190	17,2,60,76,24,56,35,82,83,77,51,74,64,68,31,63,13,10,81,61,41,11,29,34,70,37,79,42,69,53,18,73,75,25,57,46,58,16,1,15,89,5,33,88,9,86,52,26,7,39,65,50,36,45,14,72,67,43,90,20,6,4,78,49,48,28,84,71,54,21,80,62,59,12,23,87,22,32,40,3,66,55,44,8,19,85,38,27,30,47	41,7,33,21,13,46,15,10,8,10,5,7,8,6,33,13,0,17,9,10,44,34,1,4,39,30,4,5,34,4,28,29,39,24,1,33,17,38,1,40,36,16,48,9,27,39,48,4,19,25,6,34,1,15,36,2,32,9,12,1,8,19,17,7,3,13,37,1,2,10,11,47,3,5,38,4,11,8,19,22,37,2,19,30,21,5,6,7,3,20
 5025.94     196	17,2,60,76,24,68,35,82,59,77,45,42,64,47,4,55,9,10,49,61,3,29,15,34,70,12,52,26,69,71,5,36,7,25,57,75,58,20,1,89,27,19,50,79,23,46,22,83,51,39,40,18,6,84,31,72,28,43,90,33,74,16,78,13,48,86,30,32,81,21,80,87,65,73,56,88,14,53,62,54,38,37,44,8,67,85,66,41,63,11	41,7,33,21,13,46,15,10,8,10,2,7,53,6,33,13,0,17,9,10,44,34,1,4,39,30,4,5,34,4,28,29,39,24,1,33,17,38,1,40,36,16,48,9,27,39,48,4,19,25,6,34,1,15,36,2,32,9,12,1,8,19,17,40,3,13,37,1,2,10,11,47,3,5,38,4,11,8,19,22,37,2,19,30,21,5,6,7,3,20
 4328.66      40	17,2,60,76,20,68,35,62,83,77,71,74,64,47,4,63,48,10,75,61,41,11,15,33,84,12,50,43,21,53,18,73,69,25,57,88,58,29,1,32,89,82,5,79,23,46,22,26,7,39,65,51,36,70,67,59,28,72,90,52,8,16,78,13,9,86,30,14,81,85,55,87,34,19,31,54,6,80,40,3,66,49,44,56,24,45,38,42,37,27	41,7,33,21,13,46,15,10,8,10,5,7,8,6,33,13,0,17,9,10,44,34,1,4,39,30,4,5,34,4,28,29,39,24,1,33,17,38,1,40,36,16,48,9,20,39,48,4,19,25,6,34,1,15,36,2,32,9,12,1,8,19,17,40,3,13,37,1,2,10,11,47,3,5,38,4,11,8,19,22,37,2,19,30,21,5,6,7,3,20
 4933.84     166	17,2,60,76,14,56,35,82,31,30,71,44,64,47,4,63,48,18,49,61,67,11,15,33,41,12,50,19,21,53,85,72,75,25,57,69,79,29,1,32,38,5,74,68,23,86,52,26,34,39,40,24,6,70,83,36,28,13,90,10,46,16,78,58,9,27,84,20,81,77,80,65,59,73,43,54,87,8,62,3,66,55,42,88,51,45,7,37,89,22	41,7,33,21,13,46,15,10,8,10,5,7,53,6,33,13,0,17,9,10,44,34,1,4,39,30,4,5,34,4,28,29,39,24,1,33,17,38,1,40,36,16,48,9,20,39,48,4,19,25,6,34,1,15,36,2,32,9,12,1,8,19,17,40,3,13,37,1,2,10,11,47,3,5,38,4,11,8,19,22,37,2,13,30,21,5,6,7,3,20
 4335.61      42	17,2,60,76,20,59,35,28,31,77,54,44,64,14,85,63,13,18,75,61,12,11,32,87,41,4,50,43,3,53,5,73,7,25,57,8,58,48,1,15,89,82,74,79,9,86,22,83,34,39,40,51,6,70,67,72,38,45,90,33,46,16,78,49,88,27,47,71,81,21,55,80,65,69,23,84,62,56,24,29,66,10,42,52,19,68,37,36,30,26	41,7,33,21,13,46,15,10,8,10,5,7,8,6,33,13,0,17,9,10,44,34,1,4,39,30,4,5,34,4,28,29,39,24,1,33,17,38,1,40,36,16,48,9,20,39,48,4,19,25,6,34,1,15,36,2,32,9,12,1,8,19,17,40,3,13,37,1,2,10,11,47,3,5,38,4,11,8,19,22,37,2,13,30,21,5,6,7,3,20
  4032.3       0	17,2,60,76,24,8,68,55,59,35,40,44,6,32,85,63,9,18,81,45,3,11,15,34,41,4,87,19,69,71,13,73,7,42,57,88,58,20,1,89,38,82,27,79,23,46,22,26,37,39,65,47,84,70,14,72,28,43,90,52,74,5,78,49,67,86,30,16,54,77,62,80,83,12,31,21,75,53,66,29,36,33,50,56,51,64,10,61,48,25	41,7,33,21,13,46,15,10,8,10,2,7,8,6,33,13,0,17,9,10,44,34,1,4,39,30,4,5,34,4,28,29,39,24,1,33,17,38,1,40,36,16,48,9,20,39,48,4,19,25,6,34,1,15,36,2,32,9,12,1,8,19,17,40,3,13,37,1,2,10,11,47,3,5,38,4,11,8,19,22,37,2,13,30,21,5,6,7,3,20
