10	78.09
 4457.25      12	59,48,8,50,49,43,56,36,18,16,38,47,42,45,37,25,28,44,21,31,60,35,19,24,15,30,58,57,10,14,46,20,6,22,4,7,41,17,34,51,23,27,11,9,39,54,52,33,32,3,5,13,53,2,1,55,40,26,12,29	13,10,9,15,4,9,8,0,2,9,5,9,9,7,5,0,4,0,12,13,2,2,9,22,19,9,5,3,8,0,7,4,2,7,0,0,0,0,0,0,7,4,0,7,12,2,0,0,0,0,0,1,0,3,12,0,1,0,0,10
 4280.65       8	59,48,8,50,49,43,16,56,36,18,47,42,3,4,40,20,6,57,13,44,28,25,21,32,33,52,54,39,9,11,38,26,46,10,14,30,58,51,29,12,23,27,15,5,37,45,53,2,1,55,24,19,35,60,31,34,17,41,22,7	13,10,9,15,4,17,8,0,2,16,5,9,9,7,5,0,4,0,12,13,2,2,5,19,0,12,15,3,8,19,7,19,0,2,2,0,2,5,7,0,13,4,0,7,0,2,0,0,0,0,3,11,0,3,12,0,1,0,0,10
 4279.74       6	59,48,8,50,49,43,36,16,56,18,47,42,3,4,40,20,6,57,13,44,28,25,21,32,33,54,52,39,9,11,38,26,46,10,14,30,58,51,29,12,23,27,15,5,37,45,53,2,1,55,24,19,35,60,31,34,17,41,22,7	13,10,9,15,15,17,8,0,2,16,9,9,9,7,5,0,7,0,12,13,2,0,7,0,0,12,15,20,19,19,7,0,0,7,0,0,2,0,8,0,7,4,0,3,0,2,0,0,0,0,3,1,7,3,12,0,1,0,0,10
 4709.38      31	59,48,8,50,49,43,36,56,45,16,18,47,42,3,31,60,35,19,24,55,1,2,53,13,5,37,27,11,9,39,54,52,33,32,21,25,28,46,20,6,22,4,7,30,44,14,10,57,58,41,17,34,51,38,15,23,40,26,12,29	13,10,9,15,15,17,8,0,2,7,9,9,9,7,5,0,7,0,12,13,2,0,7,0,19,8,15,20,19,19,7,3,0,7,0,0,2,0,8,0,7,4,0,7,0,20,0,0,0,0,0,1,0,3,12,0,1,0,0,10
 4248.68       0	59,48,8,50,49,18,36,56,16,43,47,45,42,3,37,5,13,53,40,23,26,51,15,41,17,34,38,58,57,10,14,46,20,6,22,2,1,55,24,19,35,60,31,27,11,9,39,54,52,33,32,21,4,7,44,28,30,25,12,29	13,10,9,15,15,17,8,0,2,9,2,9,9,7,5,0,4,0,12,7,2,2,0,0,0,2,20,3,0,0,0,0,2,0,0,0,2,3,19,0,7,20,0,7,0,0,0,0,0,0,0,11,0,3,12,0,1,0,0,10
 4723.98      52	59,48,8,50,49,43,16,56,18,36,47,45,42,3,37,5,13,53,40,23,26,51,15,41,17,34,38,58,57,10,14,46,35,30,19,1,11,27,6,9,2,31,60,24,22,4,52,33,32,21,44,28,25,20,54,29,12,39,55,7	13,10,9,15,15,17,8,0,2,9,2,9,9,3,12,0,4,0,12,7,2,2,0,19,0,2,20,3,0,19,10,0,2,2,0,0,2,0,19,0,7,20,0,7,0,0,0,0,0,0,0,11,0,3,12,0,1,0,0,10
 4718.21      44	59,48,8,50,49,43,16,36,56,45,47,18,42,3,4,40,20,6,57,13,44,31,37,23,27,29,11,38,26,15,22,9,51,2,35,30,53,10,14,58,5,46,39,28,25,21,32,33,54,52,17,60,41,34,1,55,24,19,12,7	13,10,9,15,15,9,8,0,2,9,9,9,9,7,5,0,4,0,12,13,0,19,0,19,12,3,8,19,2,19,7,19,0,12,0,0,2,3,8,0,7,20,0,7,0,0,0,0,0,0,0,11,7,3,12,0,1,0,0,10
 4532.03      30	59,48,8,50,49,43,45,16,36,18,47,56,42,3,38,37,25,28,26,46,5,13,15,53,2,1,39,58,30,14,35,51,9,6,20,40,23,27,11,19,57,44,21,32,33,52,54,10,29,12,31,55,4,24,34,17,41,60,7,22	15,10,9,15,13,17,8,0,2,13,9,5,9,7,5,0,4,0,12,7,9,9,0,19,0,12,8,3,2,19,10,19,0,2,0,0,2,3,8,0,7,4,0,7,0,2,0,0,0,0,0,11,0,3,12,0,1,0,0,10
 4717.52      36	59,48,8,50,49,43,45,56,16,36,47,18,42,3,4,40,20,6,57,13,44,31,60,17,52,54,33,32,21,25,28,39,46,5,53,10,14,58,30,35,2,51,9,11,38,26,37,19,1,15,27,23,29,12,24,55,34,41,7,22	13,10,9,15,15,17,8,0,2,9,2,9,9,7,5,0,7,0,12,13,2,19,7,0,0,12,8,20,5,19,10,0,2,7,0,0,2,0,8,0,7,4,0,7,0,0,0,0,0,0,3,1,7,3,12,0,1,0,0,10
 4508.42      27	59,48,8,50,49,18,36,43,45,16,47,56,42,3,38,37,25,28,26,46,5,13,15,53,2,31,60,24,55,22,10,34,14,35,51,9,6,20,40,23,27,11,19,57,44,21,32,33,52,41,17,30,58,39,1,54,4,7,12,29	13,10,9,15,15,17,8,0,2,9,2,9,9,7,5,0,4,0,12,7,9,2,0,19,0,12,20,3,0,0,10,0,0,0,0,0,2,3,8,0,7,20,0,7,0,2,0,0,0,0,0,11,0,3,12,0,1,0,0,10
