13	74.23
 1942.82       0	6,11,45,55,37,17,47,57,18,31,3,25,19,36,29,8,28,26,5,4,1,24,41,50,35,46,30,14,27,54,7,49,12,42,34,59,43,39,48,33,15,56,2,23,10,60,38,13,20,44,16,40,9,21,58,22,51,32,53,52	0,0,1,1,10,0,4,4,6,1,0,8,3,0,2,0,0,1,0,0,0,5,5,0,9,0,0,8,9,0,4,9,1,2,4,2,0,5,5,0,11,3,11,3,0,0,3,4,6,7,6,5,1,0,0,1,1,4,7,4
 2667.78      81	6,45,11,1,37,55,34,21,40,7,41,2,27,4,46,30,23,15,33,39,59,49,32,51,28,10,26,56,44,16,3,25,19,24,31,18,57,47,17,38,13,20,53,22,35,50,36,42,52,12,8,5,29,60,14,43,54,58,48,9	0,0,1,1,5,0,4,0,6,4,0,6,3,6,7,0,0,9,5,2,0,0,9,10,4,5,0,4,5,10,6,10,2,0,6,3,0,1,7,0,8,3,7,3,0,0,2,5,4,8,6,4,8,3,0,1,5,4,7,4
 2442.35      36	6,45,11,1,37,55,24,41,42,15,12,49,33,56,27,3,51,32,34,21,39,26,10,28,44,9,46,4,17,7,54,30,23,16,48,43,8,5,29,35,50,36,18,31,60,14,38,13,20,59,47,53,22,52,25,19,57,2,40,58	0,0,1,1,10,0,4,4,6,1,0,6,3,6,5,1,1,0,3,3,11,5,4,0,6,7,4,9,1,0,0,10,2,2,0,3,0,1,7,0,8,5,11,3,0,0,8,2,6,2,4,1,2,0,0,1,5,4,7,4
 2440.87      30	6,45,1,11,37,55,24,41,42,15,33,49,12,56,27,3,51,32,34,16,9,28,17,7,54,30,52,25,20,59,47,53,22,23,48,43,8,5,29,26,10,44,21,39,14,13,35,50,36,18,31,38,60,19,57,2,40,4,46,58	0,0,10,1,5,0,4,4,6,4,0,6,5,10,5,0,2,0,5,3,11,0,1,0,4,10,0,3,0,0,3,10,3,1,2,0,0,1,5,0,0,3,11,3,0,0,8,2,6,4,8,1,4,8,0,0,5,4,7,10
 2094.41       3	11,6,45,37,55,24,41,42,15,12,49,33,56,27,1,3,51,32,34,21,39,26,10,28,44,9,54,7,17,4,46,30,23,16,48,43,8,5,29,35,50,36,18,31,60,14,38,13,20,59,47,53,22,52,25,19,57,2,40,58	0,0,10,1,4,0,4,0,6,4,0,0,3,0,2,1,0,0,0,10,0,0,5,0,0,10,5,4,0,0,7,10,9,6,6,2,0,6,5,3,0,0,5,4,0,0,5,4,6,8,6,5,3,0,0,1,5,4,7,10
  2666.3      75	6,45,1,11,37,55,34,21,40,7,41,2,26,10,28,51,32,49,59,39,33,15,23,30,46,4,27,56,44,16,3,17,38,13,42,52,22,53,47,12,48,58,54,20,8,60,43,25,19,36,50,35,29,5,14,24,31,9,18,57	0,0,10,1,10,0,4,4,6,1,0,6,3,10,5,1,0,1,0,0,0,4,0,0,6,10,4,4,5,0,4,9,2,0,3,2,0,1,7,0,0,3,11,3,0,0,8,5,6,4,6,8,1,0,0,1,5,4,7,4
 2419.34      25	1,45,6,11,37,55,24,41,26,10,44,21,54,7,17,28,9,16,34,32,51,3,27,56,12,49,33,15,42,29,5,8,43,48,23,22,53,47,59,20,25,52,30,39,14,13,35,50,36,18,31,38,60,19,57,2,40,4,46,58	0,0,10,1,10,0,4,4,6,1,0,8,5,0,5,0,5,9,3,2,0,0,1,0,4,0,0,3,5,3,0,10,2,1,6,0,0,1,7,0,8,3,11,3,0,0,8,0,6,4,6,5,2,0,0,0,5,4,7,10
 2270.02      19	1,45,6,11,55,37,17,38,34,21,39,59,49,32,51,12,27,47,53,22,52,2,41,7,40,33,15,44,56,16,23,4,13,3,42,48,58,54,20,8,60,10,28,43,25,19,36,50,35,29,5,46,30,14,24,26,31,18,57,9	0,0,10,1,10,0,4,0,6,1,0,0,3,6,0,0,0,7,0,4,11,0,6,0,1,10,1,4,1,0,5,10,1,6,0,0,0,5,7,0,8,0,5,3,0,0,8,4,6,8,6,5,3,0,0,1,5,4,7,4
 2176.35       8	11,45,6,37,55,24,16,23,30,41,1,42,15,12,44,34,32,51,3,27,56,33,49,10,26,29,5,8,43,48,22,53,47,59,20,25,52,54,7,17,28,9,46,4,39,57,19,13,38,14,60,31,18,36,50,35,21,2,40,58	0,0,1,1,4,0,4,4,6,4,0,0,3,0,5,0,0,9,0,0,0,0,4,0,6,5,0,8,9,0,3,1,1,6,4,2,0,0,10,5,0,3,11,4,0,0,3,4,6,2,6,5,2,0,0,1,5,4,7,10
 2233.69      12	6,45,11,37,55,24,17,7,54,9,44,28,10,26,39,21,34,32,51,3,1,27,56,33,49,12,15,42,41,4,46,30,23,16,48,43,8,5,29,35,50,36,18,31,60,14,38,13,20,59,47,57,25,19,2,53,22,52,40,58	0,0,4,1,10,0,4,0,6,4,0,8,3,0,2,0,0,1,0,10,0,0,5,0,9,0,0,8,0,0,1,9,1,7,6,2,0,3,5,0,0,3,11,4,0,0,3,4,6,8,6,5,2,0,0,1,5,4,7,4
