14	82.32
 4570.09      20	42,16,57,2,35,29,23,9,37,26,24,41,50,20,5,11,15,38,32,54,56,52,40,13,48,36,25,43,59,27,30,33,19,7,3,4,10,46,55,14,8,44,12,17,58,49,18,45,60,53,31,28,6,51,1,21,22,34,47,39	5,0,5,10,12,19,0,10,0,4,7,7,6,9,2,0,8,6,19,8,13,18,0,0,9,0,10,8,0,12,6,0,1,5,0,18,0,0,13,4,0,0,2,2,9,0,12,0,17,9,2,13,2,2,2,8,0,2,18,18
 4501.13       7	42,16,57,2,35,29,23,9,37,26,41,50,20,5,49,18,45,32,54,56,52,51,6,28,31,53,60,24,38,15,11,58,17,12,44,4,10,46,55,48,36,25,43,59,27,30,33,19,7,3,8,14,13,40,1,21,47,22,34,39	5,0,5,10,12,19,0,10,0,4,7,7,6,9,2,0,2,6,18,8,14,18,0,0,9,0,10,8,0,12,8,0,0,1,0,18,0,0,13,17,0,0,2,9,2,0,12,2,9,0,2,2,13,0,9,2,0,2,18,18
 4796.77      26	42,16,57,2,35,29,23,9,37,26,24,38,41,15,11,5,46,8,21,60,56,45,6,28,52,51,32,59,27,33,53,14,10,36,3,40,50,13,30,47,31,44,48,12,34,20,49,18,25,22,58,17,55,54,1,7,4,43,19,39	3,0,5,10,12,19,0,10,0,4,7,7,6,9,2,0,2,6,19,8,14,18,0,0,9,0,10,8,0,12,8,0,0,1,0,18,0,0,13,17,0,0,8,9,2,0,12,2,8,0,2,2,13,2,9,2,0,2,18,18
 4178.56       0	42,16,57,2,35,29,23,9,26,41,50,32,24,37,38,43,5,60,56,54,13,48,30,40,36,10,14,53,52,28,46,11,51,59,33,27,3,55,17,58,22,25,18,49,47,6,45,12,34,20,31,1,7,4,8,44,15,21,19,39	5,0,5,10,16,19,16,16,0,4,7,7,6,9,2,0,2,17,18,8,14,18,0,0,9,0,10,8,0,12,1,0,6,12,0,18,0,0,6,17,0,0,8,9,9,0,12,2,8,0,2,10,2,9,2,2,0,2,18,18
 4815.66      44	42,23,16,57,2,35,29,9,26,37,24,38,41,4,7,50,8,48,44,31,1,21,22,54,32,45,18,19,33,30,27,59,58,49,3,36,25,43,14,55,46,10,12,17,40,13,20,5,11,15,60,53,28,6,51,52,56,47,34,39	5,0,5,10,12,19,0,4,0,10,13,7,6,9,2,0,2,6,6,8,17,18,0,0,9,0,10,8,0,12,6,1,0,5,0,8,0,0,13,17,0,0,2,2,9,0,17,2,9,0,2,13,2,2,2,17,0,2,18,18
 4815.97      63	42,23,16,57,2,35,29,26,37,9,24,38,41,43,44,48,8,53,50,40,49,18,25,4,7,1,45,10,14,6,30,47,31,12,34,20,22,58,17,55,36,3,27,33,59,32,51,52,28,13,54,56,60,46,15,5,21,11,19,39	5,0,5,10,16,19,0,16,0,4,7,8,6,9,2,0,2,6,18,7,14,18,0,0,9,0,10,8,0,12,8,0,1,5,0,18,0,0,6,17,0,0,2,2,2,7,13,2,9,0,9,2,17,0,9,17,0,2,18,18
 4519.02       9	42,16,57,2,35,29,23,9,26,24,32,50,41,37,38,43,44,60,56,54,13,48,30,40,36,10,14,53,52,28,46,11,51,59,33,27,3,55,17,21,19,15,5,8,4,7,1,31,47,6,45,12,34,20,49,18,25,22,58,39	3,0,5,10,12,19,16,10,0,4,7,7,6,9,2,0,8,6,19,8,14,18,0,0,9,0,10,8,0,12,8,0,0,1,0,18,0,0,13,17,0,0,8,2,2,0,12,2,8,0,2,2,13,2,9,2,0,2,18,18
 4515.98       8	42,16,57,2,35,29,23,9,24,26,32,50,41,37,38,43,44,60,56,54,13,48,30,40,36,10,14,53,52,28,46,11,51,59,33,27,3,55,17,21,19,15,5,8,4,7,1,31,47,6,20,25,12,58,34,22,45,18,49,39	5,0,5,10,12,19,16,10,0,4,7,7,6,9,2,0,8,6,19,8,17,18,0,0,9,0,10,8,0,12,6,0,0,1,0,18,0,0,13,17,0,0,2,2,9,0,12,17,8,0,2,2,2,2,2,17,0,2,18,18
 4581.32      25	42,16,35,57,2,29,23,9,37,26,24,41,50,20,5,11,15,3,7,19,33,30,27,59,43,25,36,48,13,40,52,56,54,32,38,4,10,46,55,14,8,44,12,17,58,49,18,45,60,53,31,28,6,51,1,21,22,34,47,39	5,0,5,10,12,19,0,10,0,4,0,7,6,9,2,0,8,6,18,8,6,18,0,0,9,0,10,8,0,12,6,0,1,5,0,18,0,0,13,4,0,0,2,2,9,0,12,2,8,9,2,13,2,2,2,8,0,2,18,18
  4808.0      31	42,16,35,57,2,29,23,9,37,26,24,38,41,15,11,5,46,8,21,60,56,45,6,28,52,51,32,59,27,33,53,14,7,1,54,55,17,58,22,25,18,49,20,34,12,48,44,31,47,30,13,50,40,3,36,10,4,43,19,39	5,0,5,10,12,19,0,10,0,4,7,7,6,9,2,0,2,6,18,7,6,18,0,0,9,0,10,8,0,12,8,0,0,1,0,18,0,0,13,17,0,0,2,2,2,0,12,2,8,0,2,2,2,2,9,8,0,2,18,18
 4530.25      14	42,16,35,57,2,29,23,9,26,24,32,50,41,37,38,45,6,47,20,34,12,28,52,53,14,10,36,40,30,48,13,54,56,60,44,43,46,11,51,59,33,27,3,55,17,21,19,15,5,8,4,7,1,31,49,18,25,39,58,22	3,0,5,10,19,12,0,16,0,4,7,7,6,9,2,0,2,6,19,7,14,18,0,0,9,0,10,8,0,12,8,0,1,1,0,18,0,0,13,17,0,0,2,9,2,0,13,2,8,0,2,2,13,2,0,17,0,2,18,18
 4813.51      37	42,16,35,57,2,29,23,9,26,37,24,38,41,43,13,7,19,30,25,40,56,54,15,31,51,1,22,58,17,44,4,48,59,52,32,33,27,50,20,5,11,34,49,28,3,36,10,14,55,60,46,21,47,8,6,45,12,53,18,39	3,0,5,10,12,19,0,10,0,4,7,7,6,9,2,0,8,6,19,7,14,18,0,0,9,0,10,8,0,12,8,0,1,5,0,18,0,0,13,17,0,0,2,9,9,0,17,2,17,9,2,2,13,9,0,8,0,2,18,18
 4527.21      13	42,16,35,57,2,29,23,9,24,26,32,50,41,37,38,43,44,60,56,54,13,48,30,40,36,10,14,53,52,28,46,11,51,59,33,27,3,55,17,21,19,15,5,8,4,7,1,31,47,6,20,25,12,58,34,22,45,18,49,39	5,0,5,10,12,12,16,16,0,4,7,7,6,9,2,0,2,6,19,7,17,18,0,0,9,0,10,8,0,12,8,0,1,1,0,18,0,0,13,17,0,0,2,9,9,0,13,17,8,0,2,2,13,2,2,17,0,2,18,18
 4189.79       5	42,16,35,57,2,29,23,9,26,41,50,32,24,37,38,43,5,60,56,54,13,48,30,40,36,10,47,31,1,7,4,8,44,15,19,21,17,55,3,27,33,59,51,11,46,28,52,53,14,6,45,12,34,20,49,18,25,22,58,39	5,0,2,10,16,19,0,4,0,4,0,7,6,10,5,0,2,6,18,8,14,18,0,0,9,0,10,8,0,12,8,0,1,5,0,18,0,0,13,17,0,0,2,2,9,0,12,2,2,0,2,2,13,2,9,17,0,2,18,18
