10	9.34
 2412.81     209	0,2,3,5,7,8,9,10,12,13,14,16,18,19,20,21,26,27,29,30,32,33,35,36,37,39,40,42,46,48,52,53,54,56,57,58,59,47,1,4,6,11,15,17,22,23,24,25,28,31,34,38,41,43,44,45,49,50,51,55	25.43203590016389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358830778512854,0.0,0.0,0.0,0.0,0.0,26.0,1.2168267091309612,2.462267361487685,0.0,20.0,13.868091185454158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,13.0,6.041419238435194,0.0,7.9804720745280315,0.0,9.756817276700568,0.0,0.0,26.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 1836.21       2	3,5,7,26,27,28,47,15,37,56,22,30,16,42,19,50,35,25,21,18,57,41,17,4,33,34,52,1,9,32,44,20,45,51,58,54,11,29,49,13,46,53,55,14,24,6,10,43,38,12,23,40,2,8,0,31,36,39,48,59	8.967030091959707,7.72930862914304,0.0,1.815914157719027,0.0,2.3931358706529617,0.614359690331905,0.8931330030193703,1.1213769252618808,0.7927920839310343,0.0,2.7429010503878666,2.326175575594937,0.37467843401005,0.0,13.580411160188644,12.770712077053252,0.0,11.94682627246544,0.0,8.953361109419859,0.0,0.0,3.6217551106010277,5.268986653052966,0.0,0.0,0.0,10.88811063015933,0.0,1.154190050052737,5.094550017426348,0.0,1.7692839454951177,0.9102459558629181,0.213950551781984,0.0,0.49778932906264795,0.0,0.09021788856372712,0.5778849073406109,0.0,0.0,0.0,1.0538072769928162,0.769386329068222,1.8223575691525256,0.0,0.0,0.0,2.2655506093947526,3.1445290432234247,9.040520999267347,0.0,0.0,0.3671576229268185,20.643230847047302,0.0,9.433587129670274,12.857952233660248
 2895.89     219	3,5,11,18,42,47,12,7,34,58,20,28,54,4,6,13,26,27,41,51,14,16,36,48,30,56,49,29,53,55,15,37,22,44,39,45,35,19,40,17,50,24,33,23,57,25,10,38,9,32,46,59,8,52,21,2,0,1,31,43	23.329571312685314,4.15905729460606,0.4322729925886693,0.000238415960434308,0.0,6.186029069094002,0.0,0.011890638086385807,0.1614006394368113,0.24178607903016,0.0,0.0,0.38987344275251307,0.0,6.131730213415044,22.477888586880272,17.09045457604756,0.021771227159041978,1.659048070127356,0.0,1.6245340744014125,0.16197330033245402,0.13733193519890996,0.7127908787550761,15.678117446149203,0.0,0.0025775953202076345,0.0,2.3105111001956304,0.0004209942754718388,0.0,0.0,0.0,0.25526526941274225,0.0,0.0,0.20441953771130073,0.0,0.0,0.1731101137889306,0.03039038561237738,0.3831661870143423,0.0,0.0,16.64326772212655,1.5002712112843402,0.0,0.0023875815014837453,0.461907162224852,24.58617073913464,8.99742127373304,6.48,20.619359120774785,0.0,0.0,11.445813621955327,20.5758762745477,0.3329322245180909,21.539833068003563,7.211211054656701
 2153.04      18	3,11,20,38,53,54,55,57,37,9,19,15,4,32,48,31,34,23,12,17,33,1,6,46,5,36,0,44,30,8,43,26,10,28,51,39,25,21,50,16,2,41,18,24,22,42,58,47,7,14,27,45,13,29,35,40,49,52,56,59	6.099417483570764,0.0,0.0,0.0,0.05846844462995226,0.0,4.2440102559343575,0.0,18.184567006394705,0.0007927920839310338,0.0,0.0,0.011528922089813326,0.0,0.0,2.430413145013741,20.195396831887294,0.011968408157841736,0.7767472478676066,0.004867855096561726,8.048642550607388,0.0,0.0,7.857478201369633,6.806675596382986,0.0,0.0,6.186608165070079e-05,0.564374521475622,0.012380409136872826,2.0415075456350857,0.001493024759195707,0.008626896218332014,8.968153131345362,0.12389838763990804,7.975252827606126,0.0611480892221473,0.005671207422955116,0.0008223264575243216,0.17288458174979432,0.23039782179999246,0.03664795546821986,7.141112419858068,1.275180616746347,1.8830216887906337,14.26561502220578,0.09174703300353668,0.013496359208931104,0.004961329250418767,2.756400605683203,0.0,7.258291613248243,2.2471195362375687,0.3849595117023574,0.0,2.8873429902371943,25.984963391036892,9.182502367044057,2.386508035128245,2.6435648842690984
 2323.69      41	3,4,11,13,18,20,27,29,31,43,44,47,39,50,24,22,1,15,6,35,28,48,30,34,21,53,26,54,41,32,16,57,56,45,40,46,36,49,51,7,37,25,23,38,9,10,14,52,58,19,33,0,2,5,8,12,17,42,55,59	2.9873331041780897,5.847147556914918,0.0,0.0,0.7237249902707599,0.15955071785877187,23.62885870854036,14.36807346610864,19.86231519424573,0.009660960833562087,0.0,0.09840724456919665,0.0,0.01571878718097298,1.6516582480360062,24.028845904115098,3.327095038494309,0.052460504359057955,9.643235430684676,0.05957568079455291,0.0,0.0,0.0521104365917645,4.773976823514666,0.7724032813264392,4.470022283088446,0.0,6.546586479490744,0.0,0.085418981070485,0.0,0.30249293562242996,1.4084538429908482,16.49704966770008,5.318258507889215,3.8451382203385016,1.8071609277476333,0.17782172475978267,0.008814749769750621,0.0,0.3747603093436971,0.03664795546821986,11.429483411084766,0.0,4.360440382533978,0.0,0.04848008896642954,0.0,0.036448784236875156,0.0,7.735720592009242,3.9835023128402147,22.551160362574947,10.408508426157455,17.047110422952922,0.0,0.0,24.0,2.512805263655631,11.458218980669093
 2360.97     110	3,4,6,11,16,20,26,29,30,34,39,40,42,44,45,46,48,51,53,56,59,5,55,32,49,24,18,0,33,35,54,13,37,57,38,25,17,47,50,15,1,2,7,8,9,10,12,14,19,21,22,23,27,28,31,36,41,43,52,58	26.0,17.831064387983865,0.0,0.0,2.7530616306078928,0.0,0.0,0.0,0.0,0.27058402683564053,0.0,0.0,0.0,0.0,0.0,1.8201784600528899,12.126241481515924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91587745618331,1.112446668685359,0.0,0.0,0.0,0.9034592284488444,2.428628050931848,0.14422182178456633,0.0,0.0,2.1224614277904674,0.0,0.0,0.0,0.1797396360695483,14.214599617027936,0.0,0.0,0.0,10.0,8.0,23.0,0.0,6.213030480953067,0.0,0.0,0.0,0.0,0.0
 1860.18       5	3,15,34,44,47,48,18,1,6,50,4,5,54,28,58,29,17,37,21,51,41,10,20,32,57,24,33,22,30,16,35,56,19,13,9,46,31,7,2,38,40,53,39,36,25,14,55,23,52,12,8,11,26,27,45,49,43,42,0,59	1.730664440668464,15.862272759433244,0.3099467645801798,1.3181123710289038,3.3726577340370314,0.20898701006532128,17.080012259328505,11.626460307469701,13.731198513025534,0.8340052302423201,0.20119769708052848,14.417113181977772,0.11764657956620136,0.0,0.6433788794750023,19.827840949291556,24.884171138056228,0.9977652125431553,16.808572754700027,0.2898124094367027,0.5203012496628105,0.2798918222026594,0.0,6.407808298421297,16.006226959070254,6.953322659753798,0.1694681082401173,8.792468430341794,0.3297244619361701,1.1736680062550864,0.0,0.7007787942843475,0.0,1.2022211821355544,11.44732755061475,13.63152149348737,0.2851702814416027,0.14518887313254336,0.7135392255962616,0.2505754991390865,0.49942371853034917,0.15724147844864333,10.311352199960593,0.0,8.598789678926737,1.2764139378458783,0.21021856854897186,0.07333920918766312,1.7961676661863066,16.842407575458502,6.681968449996595,0.43493229679771117,0.0,18.084469430667003,16.817796232334608,4.05986842552167,13.813451376253784,19.70569997536372,4.653237002053361,16.009231541629074
 1933.87       7	3,4,6,18,44,35,1,50,16,30,34,22,36,47,20,15,7,48,39,40,53,29,24,27,14,31,37,49,11,43,33,5,54,28,51,57,13,46,21,26,58,25,56,38,42,23,0,32,8,45,41,17,52,10,19,55,9,2,12,59	0.34068936096120916,2.6999086166300352,0.0,0.0183127577873482,1.1127799024842675,0.21663274297554116,9.186605823535942,6.124712249186992,8.950023960925291,0.2805904764089091,0.08964262528934883,0.0,0.2657377222719047,0.22625568175476451,0.08599606757354403,10.460245836433792,12.568906271043225,0.07468237220482385,0.6862216833671998,0.05450034831168735,0.0,0.0,0.08763512384110485,2.192616091738112,3.4825802326694166,1.7114859416251755,0.17381033509012997,1.629031829490293,3.480608342444866,0.15147888123753403,0.11264162106163123,0.2616835569169286,0.8893835630876542,6.791365951282024,2.6178711534558596,2.0037770693902384,0.0,0.0,0.0,0.017987342318050683,1.3075776051994954,0.0,5.890512508059151,0.4147259151437758,1.8245640866090755,0.22799428445193382,0.0,0.0,0.0,1.9188241897956066,4.553431567634075,1.6076820123147835,8.166551179664438,6.179487990983297,8.681637103865317,0.27891549321761866,10.26788740943552,15.897038574794287,8.495847499909218,4.125116542324501
 1788.91       0	3,20,50,4,47,54,6,1,11,37,26,18,19,31,10,9,49,23,21,51,2,8,12,5,30,34,13,15,58,32,22,38,53,41,48,56,7,35,36,42,14,16,44,46,39,40,52,33,27,55,0,25,57,59,24,43,17,28,45,29	3.2182432911157632,6.31409909605599,0.3530772249751011,1.6373215841387512,10.185404928244427,0.4424336299272484,15.692105753664125,9.751247404745946,12.713453631514337,0.7483500550748491,0.4269070702936913,3.4065125934518843,3.291893023544719,2.28590891088684,1.2597656847489755,17.39174584592759,8.484239790749308,0.3516404395131166,2.223188003409224,0.28959235095005453,1.9645520685418416,1.4733991794827839,0.2585398854447881,5.76962612851296,1.5160471887672886,7.237456866975583,2.9726291226193093,3.3646657983555412,11.081107476208857,0.40241469427826865,2.6406322693425226,4.562814177842084,6.039762026401849,12.036555084173944,4.516316957456597,2.7445495530893718,0.5367745690787062,0.7751580584943827,0.7061242820146277,0.5453667331140071,1.2498425346040987,0.4523989857792746,9.261382562462112,1.0943416201404488,6.855618360569478,8.032718198421549,1.1444953544108014,2.906330043958145,1.2783328715040723,2.510374846529831,3.6941992092172726,1.0972562133927877,14.659695201038218,1.3641306004924845,14.807368891428116,2.63359452260059,20.3996584754594,17.21691045759688,7.281975005236483,13.532349603044185
 1791.75       1	3,20,4,50,47,54,6,11,1,26,37,31,18,19,10,49,23,9,51,21,2,8,12,5,34,13,30,58,15,32,38,22,53,41,56,48,7,42,36,35,44,16,52,14,46,39,40,27,55,33,57,25,0,24,43,17,59,28,29,45	3.3577704854661934,6.28599085955641,0.3644727939014318,1.6583953802569924,10.166373137821234,0.47781377491779,15.950714234253041,9.901083170731324,12.854332037789465,0.777175207606769,0.4360528732433195,3.5250788687500134,3.317303460577405,2.2989680049574415,1.3005100156617262,17.60180843167728,8.027969298989369,0.35955107100348493,2.1264575465210442,0.29541261054340157,1.7582196084561084,1.5162159633905248,0.26242247764187054,5.617963917921741,1.6246055918201605,7.278267992731569,3.00236407236102,3.2523596380370408,10.989859708107803,0.41436919712430936,2.676153692758037,4.652962448200152,6.019364336719655,12.192035517024532,4.544340733013672,2.78579787570674,0.557353126253936,0.7919915303840522,0.7167204087884584,0.5501387896447358,1.070074543945645,0.4795940733604177,9.3634589299539,1.1297544409176548,7.002106049262977,8.168223167447836,1.1766191152586787,2.926918968648419,1.3634359628481587,2.6900074705941153,3.8314935926723748,1.1662039325796263,14.849756149786307,1.4795980919890594,14.896118064663549,2.685365477163917,19.966136219442316,16.852926742723824,6.866582677904028,13.712256595674084
