10	29.7
 4102.77      16	15,17,21,6,7,19,11,3,26,20,1,14,27,16,18,9,30,13,29,22,8,24,12,5,25,23,10,2,28,4	0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,1,0,1,3,0,0
 4108.23      21	15,17,21,6,7,19,11,20,26,3,1,14,27,16,8,10,2,12,29,22,5,23,24,25,30,13,9,18,28,4	0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,2,0
 4105.03      19	15,17,11,6,7,19,21,3,26,20,1,14,27,16,18,9,30,13,29,28,2,12,10,25,23,5,24,8,22,4	0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0
 4110.49      24	15,17,11,6,7,19,21,20,26,3,1,14,27,16,18,30,9,13,28,8,22,29,24,12,5,25,23,10,2,4	0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0
 4114.14      32	15,17,11,6,7,19,20,21,26,3,1,14,27,16,18,10,8,28,9,13,30,2,12,29,22,24,5,23,25,4	0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0
 4098.66      13	15,17,21,19,3,6,11,20,26,7,1,14,27,16,8,10,2,12,5,22,29,23,24,25,30,13,9,18,28,4	0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0
  3962.5       2	15,17,11,19,23,3,6,20,28,7,8,26,22,10,2,12,29,5,30,25,24,14,27,21,1,13,16,9,18,4	0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
 3930.76       0	15,17,11,6,23,3,19,20,12,7,8,26,24,25,14,22,10,2,28,29,5,30,27,21,1,13,16,9,18,4	0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0
 4009.13       8	15,17,11,6,23,20,19,3,26,7,8,2,10,1,21,25,24,28,9,14,16,12,5,27,29,22,30,13,18,4	0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 4054.91      12	15,17,11,19,23,3,6,20,22,7,8,26,9,13,21,14,4,5,12,10,2,16,27,18,1,24,25,30,29,28	0,0,0,0,3,0,0,0,0,3,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,3,0
