11	24.22
 2265.33       0	18,21,4,27,19,1,12,28,5,2,13,10,16,26,15,25,30,6,11,23,3,8,17,20,14,7,29,22,24,9	0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,3,0,0,2,0,3,1,0,2,3,2
 2596.21       8	18,22,4,21,27,1,19,6,23,29,26,13,11,30,5,2,15,25,7,12,10,16,28,3,17,8,24,14,20,9	0,0,1,0,0,0,0,0,1,0,0,2,0,3,0,3,0,0,0,3,0,0,2,0,1,0,0,2,3,2
 2474.57       7	18,22,4,21,27,1,19,6,3,15,30,25,13,11,10,12,28,5,17,8,2,24,23,7,26,20,29,9,14,16	0,0,3,0,0,0,0,3,1,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0
 2462.96       3	18,21,4,27,2,1,19,8,17,5,28,12,20,3,15,26,30,25,7,24,10,11,6,22,29,23,13,16,14,9	0,0,0,0,3,0,3,1,0,3,0,2,0,1,2,0,1,0,0,1,0,2,2,0,3,0,0,2,3,2
 2370.83       1	18,21,4,27,8,1,19,6,23,3,30,22,25,15,2,5,16,11,13,26,29,20,12,28,17,7,14,9,24,10	0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,2,3,2
  2696.1       9	18,21,3,27,30,1,19,8,17,5,22,6,26,14,9,24,20,4,15,13,2,28,12,10,7,29,23,11,25,16	0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0
 2933.97      25	18,21,4,27,1,30,19,22,6,12,28,5,2,8,17,13,10,7,25,11,23,29,26,15,3,20,24,9,14,16	0,0,0,0,3,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0
 2774.86      12	18,21,3,27,1,30,19,8,22,4,6,15,25,7,12,10,24,28,5,17,2,11,13,26,29,23,20,9,14,16	0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,3,0,0,0,1,3,0,0,2,0,0
 2930.71      23	18,21,4,22,1,30,27,19,6,3,15,25,7,24,10,12,28,5,17,8,2,11,13,26,29,23,20,9,14,16	0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,3,0,0,3,1,1,1,0,2,0,0
 2877.12      22	18,22,4,21,1,27,9,19,28,26,13,16,11,5,2,15,25,3,30,23,6,29,20,12,17,7,14,8,10,24	0,1,0,0,0,1,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
 2701.87      11	18,22,4,21,1,27,8,19,28,26,13,11,16,5,3,30,25,15,2,23,6,29,20,12,17,7,14,9,24,10	0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,2
