10	163.67
 4545.52     156	26,1,48,40,15,77,89,82,63,81,18,16,46,43,57,79,65,7,14,3,47,76,60,62,54,23,17,29,86,88,85,13,52,55,20,73,66,12,87,33,50,80,42,69,51,72,9,24,30,44,38,53,27,31,39,22,2,84,61,90,83,4,71,74,56,70,64,25,28,58,11,59,37,36,75,5,10,35,78,34,21,8,67,45,6,49,41,32,19,68	0,17,30,7,7,24,19,27,2,3,28,23,13,21,0,31,14,16,5,3,29,11,12,21,2,0,9,14,6,20,0,5,9,14,2,5,13,15,5,0,2,14,14,9,21,15,18,0,15,0,12,6,35,14,32,10,9,4,14,18,14,12,30,0,5,5,20,2,13,0,5,11,14,20,19,15,0,14,0,21,15,0,10,17,17,9,27,7,0,6
 4541.09     132	26,48,1,40,15,77,89,50,33,63,82,81,18,16,46,43,57,79,65,7,4,83,90,61,84,2,85,13,52,55,20,73,12,66,87,80,42,69,51,72,9,24,30,44,38,53,27,31,39,22,88,86,29,17,23,54,62,60,76,47,3,14,71,74,56,70,64,25,28,58,11,59,37,67,8,75,19,68,21,36,45,34,5,41,49,6,78,35,10,32	0,17,30,7,34,24,19,27,2,11,28,23,5,14,0,31,14,16,5,6,29,11,12,21,2,0,13,14,11,20,2,2,2,3,2,5,13,15,5,0,2,6,14,9,14,11,32,0,15,0,12,11,35,14,32,13,9,18,14,18,2,13,23,0,5,5,20,2,13,0,27,11,14,20,19,15,0,14,0,21,10,21,10,17,17,26,27,7,0,6
 4484.01      54	26,48,1,40,15,82,63,81,18,24,30,56,35,31,10,84,53,38,54,23,17,29,86,88,59,13,52,55,46,66,12,33,50,80,42,69,51,14,3,47,76,60,62,44,77,58,2,8,78,71,4,83,49,6,67,21,19,41,36,61,32,74,85,22,39,27,9,72,7,65,79,57,43,73,16,87,20,70,89,25,28,64,5,34,37,90,11,45,75,68	0,17,30,7,34,24,19,27,3,11,28,23,5,14,0,31,14,16,5,3,29,11,12,21,2,0,9,14,6,3,0,2,9,14,2,5,13,15,5,0,2,14,14,9,21,11,32,0,15,0,12,15,35,14,32,10,9,18,14,18,17,12,23,0,5,23,20,2,13,0,0,0,14,32,5,11,13,15,0,5,15,0,10,0,17,26,27,7,0,6
 4488.45      78	26,1,48,40,15,82,63,81,18,24,30,56,13,59,88,86,29,17,23,27,39,22,77,89,43,87,20,73,79,2,41,49,6,45,3,67,8,76,47,14,7,50,64,71,4,83,70,78,46,66,12,33,44,80,42,69,51,72,9,54,38,53,84,10,31,35,52,55,34,21,60,16,57,65,62,85,68,61,11,58,28,25,74,90,37,36,75,5,32,19	0,17,30,7,7,24,19,27,2,3,28,23,5,14,0,31,14,16,5,3,29,11,12,21,14,0,13,14,6,3,0,5,9,14,7,5,13,15,19,0,2,14,21,9,21,15,32,0,15,0,12,6,35,14,32,10,9,4,14,18,14,12,23,19,5,5,20,27,13,0,5,11,5,20,19,15,0,14,0,21,15,0,10,17,17,9,27,7,0,6
 3844.98       0	48,26,1,15,82,51,2,22,73,27,25,28,58,11,37,36,21,19,8,67,45,3,14,7,79,43,46,16,33,57,65,64,23,50,66,20,55,52,13,88,29,54,62,60,76,47,18,81,63,89,77,40,75,12,85,59,74,90,61,68,87,86,17,80,42,69,72,9,56,71,4,83,84,39,31,53,38,44,30,24,70,34,5,41,49,6,78,35,10,32	0,17,30,7,34,24,19,27,2,3,28,23,5,14,0,31,14,16,5,3,29,11,12,21,2,0,13,14,11,3,0,2,9,3,7,5,9,15,19,0,2,14,14,9,14,11,32,0,15,0,12,15,35,14,15,10,9,18,14,18,2,12,23,19,5,5,20,27,30,13,27,11,5,10,0,15,0,14,0,21,11,0,10,19,17,4,27,7,0,6
 4430.58      10	48,26,40,1,15,82,51,2,22,73,27,25,23,54,62,60,76,47,88,86,29,17,28,58,11,37,36,21,77,89,63,81,18,16,46,43,57,79,65,7,14,3,85,13,52,55,20,66,12,87,33,50,80,42,69,72,9,24,30,44,38,53,31,68,39,84,61,90,83,4,71,74,56,70,64,59,75,5,10,35,78,34,8,67,45,6,49,41,32,19	0,17,30,7,7,24,19,27,2,11,28,23,14,14,0,31,14,16,5,14,29,11,12,21,2,0,9,14,6,20,9,5,9,14,2,5,13,15,31,0,9,14,14,2,21,15,18,0,15,19,20,15,9,5,0,13,9,18,5,5,2,12,12,14,5,14,4,6,10,15,14,11,13,12,0,15,0,14,0,21,15,0,10,19,17,9,27,7,0,6
 4471.87      42	48,26,1,40,15,82,63,81,18,24,30,56,35,72,51,69,42,80,44,33,12,66,46,78,70,83,4,71,64,50,7,14,47,76,8,67,3,45,6,49,41,2,79,73,20,87,43,89,77,22,39,27,17,29,86,88,59,13,23,54,38,53,84,10,31,9,52,55,34,21,60,16,57,65,62,85,68,61,90,74,25,28,58,11,37,36,75,5,32,19	0,17,30,7,34,24,19,27,2,11,28,23,5,14,0,31,14,16,5,3,29,11,12,21,2,0,9,14,11,3,0,2,9,3,2,5,9,15,19,0,2,14,14,9,21,15,32,0,15,0,12,15,35,14,32,10,9,18,14,18,2,12,23,19,5,23,20,27,13,13,27,11,5,5,0,15,13,15,21,0,11,0,10,0,17,26,27,7,0,6
 4528.94     120	48,26,1,40,15,77,89,82,63,81,18,16,46,43,57,79,65,7,14,3,47,76,60,62,54,9,72,51,69,42,80,50,33,87,88,12,73,20,55,52,13,85,66,86,29,17,23,24,30,44,38,53,27,31,39,22,2,84,61,90,83,4,71,74,56,70,64,25,28,58,11,59,37,67,8,75,19,68,21,36,45,34,5,41,49,6,78,35,10,32	0,17,30,7,34,24,19,27,23,3,28,31,14,14,0,31,14,16,5,6,29,11,12,21,2,0,9,14,3,20,0,2,9,3,7,5,13,15,32,0,2,9,14,9,21,11,32,0,15,0,12,15,35,14,15,10,9,18,14,18,9,12,23,19,5,5,20,6,13,13,27,11,5,10,19,11,0,14,0,21,15,0,10,0,17,26,27,7,0,6
 4442.73      22	26,48,40,1,15,82,51,2,22,73,27,25,23,54,62,60,76,10,30,44,38,53,31,39,84,61,90,83,4,71,74,56,70,64,59,75,5,77,89,50,12,85,68,13,86,17,65,57,21,34,78,35,24,72,9,47,33,43,42,87,55,20,80,69,79,41,49,63,81,18,16,7,14,46,8,67,3,52,45,6,66,28,58,11,29,88,37,36,32,19	0,17,30,7,7,24,19,27,2,11,28,23,14,14,0,31,14,16,5,11,29,11,12,21,2,0,9,14,6,20,2,2,2,3,2,5,9,15,19,0,2,6,21,9,14,11,18,0,15,0,20,15,35,14,32,13,11,27,0,13,5,4,11,6,18,13,7,20,23,14,19,9,12,0,18,14,0,9,0,21,15,0,10,17,17,9,27,7,0,6
  4499.8     100	26,48,40,1,15,77,89,50,75,12,85,59,74,90,61,68,13,86,17,23,62,65,57,60,21,31,34,78,35,10,24,30,56,70,84,83,4,71,64,72,9,54,44,38,53,27,76,46,8,67,3,52,45,6,49,41,39,22,2,79,73,51,69,80,20,55,32,5,36,37,88,29,11,58,28,25,66,82,63,81,18,16,7,14,47,33,43,42,87,19	0,17,30,7,7,24,19,27,2,11,28,23,14,14,0,31,14,16,5,3,29,11,12,21,14,0,9,14,6,20,2,2,2,14,2,5,13,15,31,0,2,6,14,9,14,11,18,0,15,0,20,15,35,14,32,13,9,18,0,13,5,7,11,18,5,23,20,20,23,14,19,11,13,32,19,14,0,9,0,21,15,0,10,17,17,9,27,7,0,6
