12	150.59
 3965.01       0	5,54,60,4,83,52,48,33,84,49,13,43,71,7,14,65,35,86,9,85,66,29,32,50,1,34,58,67,88,63,23,30,16,40,78,28,79,64,46,80,69,75,20,81,15,36,44,74,87,73,55,12,19,26,37,10,2,56,53,38,61,17,3,82,39,27,8,59,42,21,62,68,45,31,47,25,41,6,89,57,76,11,77,24,18,22,90,72,70,51	5,6,24,0,0,3,2,3,6,19,18,26,4,23,26,10,23,2,2,18,0,15,23,10,2,19,2,0,2,14,23,26,0,2,26,2,18,12,15,0,18,0,18,2,14,15,25,0,22,15,2,0,6,0,6,2,4,25,22,0,12,18,23,0,2,12,29,23,2,0,2,6,2,6,2,0,3,8,14,14,3,1,0,9,15,1,0,4,3,6
 4134.53       1	5,54,75,4,83,52,48,33,84,27,13,43,71,7,14,65,35,11,76,57,89,6,3,17,61,68,62,77,78,28,46,80,69,20,81,22,64,60,67,58,34,1,50,32,29,66,85,9,86,36,8,49,31,47,25,41,39,82,53,56,2,10,37,26,19,12,55,73,87,74,70,38,45,42,59,21,90,30,88,63,79,72,23,40,16,18,15,44,24,51	5,6,24,0,0,3,2,3,6,19,18,3,6,23,26,2,23,2,2,2,0,23,18,0,2,19,2,0,2,4,15,26,23,2,26,0,10,14,8,26,18,0,18,10,14,15,12,0,22,6,2,0,6,0,6,2,4,25,22,0,12,18,23,0,0,2,6,2,6,2,0,3,23,2,0,3,3,8,14,14,3,1,0,9,15,1,0,1,3,6
 6071.65      79	5,54,36,75,61,13,82,6,25,44,74,14,7,4,60,52,83,22,48,33,84,43,71,68,9,85,66,79,64,46,80,69,15,45,62,42,59,8,49,39,90,17,37,26,19,12,65,35,86,29,32,50,1,34,58,67,88,63,23,30,16,76,78,57,89,40,41,47,31,21,27,87,73,38,53,56,2,10,77,11,81,20,28,55,72,18,3,24,70,51	5,6,24,0,0,0,0,3,2,19,18,26,0,2,26,10,23,2,2,0,0,4,23,8,0,19,22,22,10,14,15,26,0,8,26,0,18,12,15,14,18,0,18,2,14,15,22,0,1,15,4,0,6,0,6,2,16,25,22,0,0,18,23,0,3,2,29,18,2,2,2,3,2,6,0,0,3,12,3,14,3,0,0,9,15,1,0,1,3,6
 4905.98      29	5,75,71,4,83,54,52,48,33,84,11,35,65,14,7,60,43,13,70,24,18,72,77,27,41,89,76,67,90,22,25,88,63,23,30,16,40,78,28,20,81,15,44,74,66,36,47,57,6,3,17,61,68,62,46,80,69,64,1,34,58,50,32,29,85,9,86,8,49,31,39,82,53,56,2,10,37,26,19,12,55,73,87,38,45,42,59,21,79,51	5,6,24,0,0,3,2,3,6,19,18,26,6,2,26,2,23,2,2,2,0,23,18,0,2,19,2,0,2,4,15,26,0,2,26,2,18,12,15,26,18,0,18,10,14,15,22,0,22,15,2,0,6,0,6,2,4,25,22,0,12,18,23,0,3,2,6,18,6,2,0,3,23,0,0,0,14,8,4,14,3,1,0,9,15,1,0,8,3,8
 5902.03      49	5,54,36,75,61,13,82,6,70,44,74,84,69,71,7,9,85,66,79,64,46,80,43,15,45,62,42,59,8,49,24,87,73,28,20,50,86,29,32,35,65,14,60,4,83,52,48,33,12,19,26,37,17,3,39,76,63,23,30,16,40,78,68,27,11,88,67,58,34,1,81,38,77,21,10,2,56,53,55,72,41,31,47,89,51,22,18,57,90,25	5,6,24,0,0,0,18,3,6,19,18,26,0,14,10,26,23,2,18,8,23,18,0,10,2,14,8,15,2,10,15,8,0,23,26,0,8,4,8,2,18,0,10,2,14,14,15,0,1,0,4,14,6,0,6,2,4,25,22,0,0,18,23,0,18,2,29,3,18,0,12,3,9,6,0,3,14,8,14,0,3,0,0,9,15,1,0,1,3,6
 4963.78      46	36,54,5,75,61,13,82,6,25,44,74,84,69,71,7,9,85,66,79,64,46,23,30,16,40,78,28,47,73,87,24,68,81,38,77,21,10,2,56,53,55,31,20,22,32,29,86,11,35,65,14,27,76,51,72,90,89,41,70,60,4,83,52,48,33,12,19,26,37,17,3,39,49,8,59,42,62,45,15,43,80,63,88,67,58,34,1,50,57,18	5,6,24,0,0,0,0,3,6,19,18,26,0,2,26,26,23,2,2,0,23,18,0,10,0,14,8,22,10,3,18,2,0,8,26,0,8,4,8,26,18,0,10,2,26,15,15,0,1,15,4,14,6,0,6,2,2,25,22,0,0,18,23,0,6,2,15,3,29,0,12,3,9,6,0,3,14,12,3,0,3,0,0,9,15,1,0,1,3,6
 6092.73     117	5,54,36,13,75,61,82,6,25,44,74,84,69,71,7,9,85,66,79,64,46,23,30,16,40,78,28,47,73,87,24,68,81,38,77,21,10,2,56,53,55,31,20,22,32,29,86,11,35,65,14,27,76,51,72,90,89,41,70,60,4,83,52,48,33,12,19,26,37,17,3,39,49,8,59,42,62,45,15,43,80,63,88,67,58,34,1,50,57,18	5,6,24,0,0,0,0,14,6,26,18,26,0,2,26,18,23,18,2,8,14,18,0,10,0,14,8,22,10,3,18,8,0,8,26,0,8,4,8,26,18,0,10,2,26,15,15,0,15,15,4,26,6,0,6,2,2,25,22,0,0,18,23,0,6,2,15,3,29,0,12,3,9,6,0,3,14,23,14,0,3,0,14,9,2,1,0,1,3,6
 4271.57       4	5,54,60,4,83,25,52,48,33,84,11,35,65,14,7,71,43,13,27,76,51,72,90,89,41,24,22,58,34,1,50,32,29,26,85,9,86,49,47,75,77,67,88,63,23,30,16,40,78,28,79,64,53,69,20,81,15,87,74,44,36,38,61,17,68,62,46,80,3,6,57,66,70,18,8,31,39,82,2,10,37,19,12,55,73,45,42,59,21,56	5,0,24,0,0,3,2,3,14,19,18,8,0,2,26,10,23,2,2,18,23,18,18,8,0,6,22,0,2,25,15,2,23,12,26,26,18,0,8,10,18,0,2,0,14,15,25,0,22,6,2,0,6,0,6,3,4,25,22,0,2,2,18,1,2,2,0,23,18,0,0,15,2,6,0,0,3,8,4,4,3,1,0,0,15,1,0,1,3,6
 6070.35      77	5,54,36,13,61,75,82,6,25,44,74,12,19,26,37,17,3,39,49,8,59,42,62,45,15,43,80,46,64,79,66,60,4,83,52,48,33,84,69,71,7,9,85,14,65,35,32,29,86,50,20,28,73,87,24,76,63,23,30,16,40,78,68,27,11,88,2,10,77,41,89,90,72,51,22,21,47,34,58,1,81,57,67,31,56,53,38,55,18,70	5,6,24,0,0,0,0,14,6,26,18,26,0,2,26,10,23,18,2,0,23,4,0,10,0,19,8,22,10,14,15,8,23,8,26,0,8,12,8,2,18,0,10,14,4,15,15,0,1,15,14,26,6,0,6,2,4,25,22,0,0,18,23,0,18,2,15,3,18,0,12,3,9,6,0,3,14,12,14,0,3,0,0,9,2,1,0,1,3,6
 5900.74      47	5,54,36,13,61,75,82,6,70,44,74,84,69,71,25,14,7,4,60,52,83,22,48,33,43,68,9,85,66,79,64,20,31,55,53,56,2,10,21,77,89,81,24,87,73,47,28,78,40,16,30,23,62,45,15,80,46,32,29,86,11,35,65,27,76,51,72,90,38,41,12,19,26,37,17,3,39,49,8,59,42,63,88,67,58,34,1,50,57,18	5,6,24,0,0,0,0,3,2,19,18,26,0,14,26,26,23,2,2,0,0,18,26,10,4,14,8,22,10,3,18,2,0,8,26,0,8,12,4,14,18,0,18,2,26,15,15,0,1,15,4,14,6,0,6,2,6,25,22,0,0,18,23,0,6,2,15,18,29,0,12,3,9,6,0,3,3,12,3,0,3,0,0,9,15,1,0,1,3,6
